timestamp,acclX,acclY,acclZ,gyroX,gyroY,gyroZ
0,1.3263810,3.1100521,8.6142941,0.8549618,12.7557249,4.6946564
10,1.3670821,3.2130022,8.4754305,-5.0992365,13.3969469,3.1145039
20,-0.0143651,3.7516949,9.9478569,-62.4427490,37.2519073,12.9541988
30,-0.1915352,3.4141142,10.2136126,-59.1221390,42.0381660,19.2061062
40,-0.1436514,3.4787574,10.4314833,-52.4580154,55.4732819,24.7862587
50,-0.4932030,3.1794837,10.7044210,-43.8625946,64.4503784,30.4351139
60,-0.1268920,3.1339941,10.8361015,-33.6641235,63.8320618,30.6412220
70,0.3327923,3.0765336,10.5487986,-21.8320618,51.8549614,22.3511448
80,0.4094064,2.6120608,10.0915089,-12.9236641,37.0381660,14.4656487
90,-0.5410868,2.7365584,9.3924055,2.8473282,4.7175574,4.8778625
100,-0.3184272,2.6767037,9.2104464,7.4580154,-3.8931298,1.9236641
110,0.2059003,2.4492557,9.0883436,9.7633591,-9.3816795,-1.5725191
120,-0.0095768,2.3032103,9.1218615,11.0076332,-10.0534353,-3.8167939
130,-0.1867468,2.1619530,9.0452480,10.0763359,-6.7175574,-4.5038166
140,0.4812321,2.6431851,8.3509331,1.7251909,5.7022901,-6.8473282
150,0.4572902,2.6000898,8.3988171,-19.3816795,28.6641216,-11.2824430
160,0.1891410,2.4803803,8.8704720,-26.9083977,36.3969460,-12.5496187
170,-0.1675933,2.4229198,9.3181858,-29.5648861,38.3435097,-14.0916033
180,-0.4740495,2.5162930,9.5647869,-28.7175579,36.7022896,-14.5648851
190,-0.5291159,2.6695213,9.5073261,-28.1679382,31.9541988,-15.0992365
200,-0.6009415,2.7126167,9.7156210,-27.7328243,25.5190830,-15.7633591
210,-0.8331779,2.7581062,10.1705170,-24.5725193,17.8625946,-15.4885492
220,-0.8619082,2.7461352,10.5895004,-19.4198475,10.3893127,-13.6412210
230,-1.1994889,2.8754215,10.8217363,-11.3816795,3.0916030,-10.0992365
240,-1.3598996,3.1818779,11.0036945,-3.2290077,-3.6946564,-4.6717558
250,-1.2473727,3.4428444,10.5751352,7.7099237,-11.6717558,5.0610685
260,-1.1755470,3.5003049,10.4195127,11.3511448,-13.3511448,10.1145039
270,-0.8427547,3.4691806,10.3237448,13.9923668,-15.9694653,13.0763359
280,-0.2873027,3.5960727,10.2447367,15.0229006,-17.1984730,12.8854961
290,0.3423691,4.1012464,10.7954006,15.9694653,-30.2519093,-3.8473282
300,-0.1388630,4.0988522,11.1832590,19.2595425,-27.5954189,-4.4427481
310,-0.2777260,4.1874375,10.9917240,20.8625946,-18.2671757,-3.7862597
320,-0.6799498,4.6638808,11.1066446,19.7022896,-10.3435116,-2.5038168
330,-0.9768293,5.0852585,11.2838144,17.5343513,-3.8167939,-3.2748091
340,-1.1755470,5.5449429,11.1808643,15.3053436,1.3282443,-2.5954199
350,-1.9392935,6.3996682,11.1305866,19.5725193,-1.4351145,7.7709923
360,-1.4772149,7.0484939,10.7379398,24.1221371,-11.4198475,10.0916033
370,-0.9457048,7.9367380,10.2519188,25.1526718,-10.3816795,11.5114508
380,-0.4405309,8.9925756,9.5552101,21.7557259,-1.5496184,12.2137403
390,-0.7876883,11.1664991,9.5121145,-12.4351149,-4.6793895,5.8473282
400,-0.8403605,11.1617117,10.4027529,-12.9312973,-18.8854961,5.6183205
410,-0.3471575,11.5902710,11.1856527,-5.0000000,-42.7022896,4.3893127
420,0.7206510,12.1696653,11.2263546,6.7862597,-67.7709961,-2.1374047
430,1.3886299,12.3803539,10.3931761,16.0229015,-87.4732819,-11.9694653
440,1.3144100,12.0643206,9.1338329,18.7709923,-100.1832047,-20.7251911
450,0.9768293,11.2287483,8.1019373,19.0534344,-115.2824402,-25.2595425
460,1.1348459,9.7371683,6.9623032,18.5038166,-124.5801544,-25.2290077
470,1.0390782,7.9151902,5.6526814,16.9083977,-124.8549652,-21.6030540
480,0.8690908,5.5784616,3.9025288,11.5648851,-110.4732819,-12.1908398
490,0.4525018,-0.5817881,0.2777260,-25.0076332,-44.9847336,14.5801525
500,-0.3471575,-3.9528067,-0.2489957,-50.0992355,-23.0610695,32.0076332
510,0.2609667,-8.0684185,0.4572902,-67.9694672,-20.2671757,46.6717567
520,2.0829449,-12.3635941,0.4812321,-92.6564865,-25.9465656,51.4198456
530,3.9959023,-16.3523140,1.0941446,-120.2366409,-52.4198456,42.7328262
540,7.0006099,-19.6131992,2.7796540,-154.8167877,-82.2595444,24.0610695
550,11.5639353,-19.6131992,6.3254485,-185.5801544,-94.8625946,-9.9694653
