timestamp,acclX,acclY,acclZ,gyroX,gyroY,gyroZ
0,2.9424589,2.9089401,9.2607250,-45.5190849,-56.5267181,-0.9083970
10,3.0693510,2.4803803,9.4139528,-40.5190849,-53.7022896,4.2061067
20,3.2417326,1.9416877,9.6150646,-33.0000000,-47.0763359,11.1068707
30,3.7014170,1.8650736,9.4331064,-25.4503822,-31.7938938,16.9770985
40,3.9863255,2.1835008,9.3349447,-19.1221371,-14.7557249,22.1068707
50,4.1850433,2.4468615,9.4283180,-15.1679392,-0.9847328,25.2137413
60,4.6758518,2.7916248,9.2248116,-8.0534353,8.5954199,24.4732819
70,4.7333126,2.7700772,8.9949694,-5.2366414,9.8549614,21.8702297
80,4.4196739,2.6455793,8.8010406,-1.8931298,3.4961832,22.5419846
90,4.5896611,2.7605004,8.6286592,0.6793893,3.8244274,25.4198475
100,4.4244623,2.7269819,8.6310530,2.8702290,1.2137405,28.0687027
110,4.6543045,2.8682389,8.4227581,4.0305343,-2.0687022,28.6259537
120,4.9248476,3.0214672,8.3413563,2.5343511,-0.1221374,26.1221371
130,5.1163831,2.9376705,8.1330614,0.5572519,0.2366412,22.0305347
140,5.0517397,2.9687948,8.0325060,-4.9389315,4.8931298,18.3587780
150,5.0230093,2.9304879,8.0779953,-9.4427481,7.7709923,15.8015270
160,4.9918852,2.8610563,8.2312231,-13.6106873,10.4274807,13.7175570
170,4.9368186,2.6910689,8.4036045,-16.6259537,13.9160309,11.5343513
180,4.0366035,2.1164634,9.1434097,-8.7938929,13.2366409,6.6793895
190,3.9240766,2.1068866,9.2128410,-6.6030536,12.9847326,8.4274807
200,3.9982965,2.1140692,8.9806042,-5.8702292,13.4732828,9.1832066
210,3.9982965,2.2050486,8.9135675,-6.6106873,14.1068707,9.0458012
220,4.0102673,2.1954718,9.0332766,-7.5496182,12.8473282,7.6870227
230,3.9671719,2.0997043,8.8992023,-8.4198475,11.3358774,6.2595420
240,3.8330972,2.1116750,8.7699156,-9.8549614,11.2290077,5.6412215
250,3.8091555,2.1380112,8.8297710,-10.8091602,9.5114508,4.9312978
260,3.7636659,2.1906834,8.8824425,-11.2595415,6.9312978,3.6259542
