timestamp,acclX,acclY,acclZ,gyroX,gyroY,gyroZ
0,3.7205703,1.2114599,10.0340481,-1.4045801,-45.7709923,24.6335869
10,4.7357068,1.6735384,8.9997578,12.0458012,-23.9541988,14.8167934
20,4.8578105,1.6136837,8.9494801,16.4198475,-35.4045792,11.9847326
30,5.1929970,1.6472024,8.0181408,15.9770994,-71.2213745,-1.5343511
40,5.2360926,1.5729824,8.2096758,14.8473282,-77.5496216,-3.7251909
50,5.1259594,1.4676381,8.3389616,13.8244276,-83.6946564,-4.7862597
60,5.1977854,1.3359578,8.6406298,13.0229006,-89.3129807,-4.0076337
70,5.3486195,1.4436963,8.7244263,13.2900763,-93.2748108,-2.8778627
80,5.6335278,1.3527170,8.9638453,14.9389315,-93.0610657,-3.1984732
90,5.7292953,1.4341195,9.2224178,16.9312973,-91.9770966,-2.8702290
100,5.8801293,1.6495966,9.3062143,18.2595425,-89.3435135,-1.5038168
110,8.4874020,2.1140692,9.7275915,21.7099228,-46.3129768,-0.1221374
120,9.5288744,2.2744799,9.8927908,20.8473282,-39.8015251,-0.5114504
130,10.9414454,2.4468615,10.2160063,20.0839691,-37.8167953,-6.7022901
140,12.2869806,2.7102225,10.7834291,19.8015270,-42.6488533,-19.1832066
150,13.7163115,2.7844424,11.7770176,20.7709923,-57.1068687,-35.1450386
160,15.4568872,3.3973548,12.9693241,25.9465656,-75.6564865,-53.5114517
170,17.3578739,4.3286943,14.0993814,37.4274826,-86.5496216,-79.5572510
180,18.0162754,5.0325861,14.3986549,52.2519073,-90.0687027,-112.2061081
190,17.4919491,5.2983413,14.0802279,66.0916061,-90.0000000,-144.9007568
200,16.2637291,5.2193332,13.2566271,76.9160309,-87.6870193,-172.4274750
210,15.1671906,4.7189474,12.4234495,83.5801544,-84.7938919,-194.4503784
220,14.3100700,4.1874375,11.6788559,87.0534363,-82.2977066,-212.5343475
230,13.8360205,3.7971845,11.3053627,89.3587799,-82.9694672,-230.2442780
240,13.6899757,3.5793133,11.4873209,92.4580154,-87.8473282,-249.0763397
250,13.2446556,3.1962428,11.5184450,98.3816757,-93.8244247,-250.1374054
260,12.7538471,2.7293761,11.6501255,106.9770966,-97.6641235,-250.1374054
270,11.4035244,2.1068866,11.0922794,116.3664093,-99.8167953,-250.1374054
280,9.5911226,1.3527170,10.3500814,124.4351120,-104.5648880,-250.1374054
290,8.0229292,0.7972651,9.6078825,130.1526642,-111.6106873,-250.1374054
300,6.6031747,0.5123565,8.6214762,133.1755676,-118.1832047,-250.1374054
310,5.7963328,0.5434810,7.8984308,133.7328186,-118.6564865,-250.1374054
320,4.8745699,0.5698171,7.0748301,133.5877838,-117.9694672,-250.1374054
330,3.8881636,0.6584021,6.1674318,132.0686951,-120.0916061,-250.1374054
340,3.3901722,0.8499373,5.1403246,127.6335907,-117.7404556,-250.1374054
350,1.9680238,0.5698171,3.8378856,119.2900772,-115.1908417,-250.1374054
360,1.2186425,0.6320660,3.0837159,106.4274826,-113.9389343,-250.1374054
370,0.4022238,0.6871324,2.3343346,93.2519073,-118.4961853,-250.1374054
380,-0.1651991,0.5291159,1.5418580,79.2824402,-132.2213745,-250.1374054
390,-1.2784972,0.0215477,1.4101776,63.8625946,-143.7404633,-250.1374054
400,-2.8251436,-0.8331779,2.2146254,51.1374054,-150.9389343,-250.1374054
410,-5.0708933,-1.6256547,3.7277529,47.3053436,-154.8320618,-250.1374054
