timestamp,acclX,acclY,acclZ,gyroX,gyroY,gyroZ
0,0.9409165,1.1492109,11.1760759,-34.9923668,-43.2442741,21.5114498
10,1.2904681,0.5506636,10.9534168,-25.6412220,-54.8091621,20.3587780
20,1.5227045,0.6105183,10.4147243,-16.7099228,-54.1908379,20.8702297
30,1.5370697,1.3790531,10.0412302,-9.3206110,-36.7175560,18.7404575
40,0.8810617,1.5658000,9.8281479,-0.6564885,-38.2137413,20.2900772
50,0.7158626,1.4796091,9.4426832,19.8167934,-43.3969460,27.9389305
60,1.1061156,1.2761030,9.8209648,31.5343513,-27.7175579,30.3511448
70,0.9744351,1.3503228,9.8018112,41.1679382,-13.1755724,30.3664131
80,1.2090657,1.3910241,10.1034794,52.1297722,-7.4122138,28.0229015
90,2.0997043,1.1037214,10.0771437,53.9236641,37.9312973,13.9618320
100,2.6479735,-0.0814024,10.4530315,43.2900772,122.5343475,-8.1832066
110,-0.2226596,0.6224893,10.0723553,48.8778610,59.7633591,-11.3664122
120,1.4580613,1.6687500,8.5783806,51.3435097,37.7328262,6.0305343
130,0.7493813,2.2696917,8.8345594,71.9847336,108.6183243,41.6183205
140,-0.1867468,2.4995339,9.1960821,80.6183243,117.1908417,53.0381660
150,-0.8978211,2.7533178,9.4426832,88.5114517,105.8244247,64.0992355
160,-1.6184721,2.8921809,9.3469152,88.0305328,62.9465637,73.5572510
170,-1.8531027,2.2242019,8.2168579,42.5725174,-52.0610695,47.3816795
180,-0.2873027,2.2218077,8.1641865,-17.0229015,-132.7099304,-4.2824426
190,2.0518203,2.8275378,8.7938576,-29.0687027,-77.2061081,-23.1603050
200,2.0206959,2.6407909,9.6677370,-23.6183205,-11.5572519,-17.9770985
210,1.2880739,2.9256995,10.0579901,-27.8778629,-0.5725191,-12.9083967
220,-1.2234308,3.2584918,9.4809904,-37.4732819,-80.7404556,-4.6717558
230,0.4405309,3.3877780,9.6366129,-36.9083977,-96.1908417,2.3206108
