timestamp,acclX,acclY,acclZ,gyroX,gyroY,gyroZ
0,8.0732069,2.0278785,8.5807753,-28.6564884,0.9236641,-13.2213745
10,8.6669655,2.2864509,8.4610653,-27.3053436,-6.5954199,-16.9389305
20,9.1601686,2.5713594,8.6047173,-26.0687027,-15.2977095,-23.3053436
30,9.6868906,2.7030399,8.9351149,-23.2137413,-25.0000000,-30.7404575
40,10.5487986,2.5617826,9.2774839,-18.2900772,-33.3740463,-38.6412201
50,11.5064745,2.5905130,9.4426832,-13.1908398,-39.4732819,-49.6335869
60,12.5742826,2.6312141,9.5528164,-7.3664122,-46.2977104,-66.8320618
70,13.2063494,3.0597742,10.2447367,1.4503816,-60.7786255,-90.3664093
80,13.5271702,2.6695213,10.1824875,12.7328243,-86.9236679,-119.3358765
90,13.7761660,2.2146254,10.6517487,24.2595425,-123.3511429,-152.9007568
100,14.5686426,1.2449785,11.3508520,41.9312973,-173.7862549,-195.0381622
110,13.7785606,1.4628497,11.6429434,62.4351158,-240.3282471,-237.8473358
120,13.9557304,0.9480990,12.3923244,79.7022934,-250.1374054,-250.1374054
130,14.3435888,0.4046180,13.5223818,97.3053436,-250.1374054,-250.1374054
140,14.0323448,-0.0478838,14.5207586,115.0534363,-250.1374054,-250.1374054
150,13.5247765,-1.0606259,14.5686426,132.0686951,-250.1374054,-250.1374054
160,11.5423870,-1.9728121,14.2406387,142.2213745,-250.1374054,-250.1374054
170,9.8616667,-1.3144100,13.3715477,141.1755676,-250.1374054,-250.1374054
180,9.6509781,-2.0422437,14.0874109,133.8091583,-250.1374054,-250.1374054
190,9.3157911,-2.7700772,15.2797174,130.2748108,-250.1374054,-250.1374054
200,8.4778252,-2.9352763,17.2237988,137.4198456,-250.1374054,-250.1374054
210,7.4674768,-2.3391230,17.5398312,156.3358765,-250.1374054,-250.1374054
220,6.6414814,-1.8602852,16.2278156,178.4732819,-250.1374054,-250.1374054
230,5.9854736,-1.5442522,14.1113529,196.0763397,-250.1374054,-250.1374054
240,5.1953912,-0.9169745,12.0738974,208.0152740,-224.7099304,-250.1374054
250,3.8977404,-0.5315101,9.9071560,217.6030579,-188.0229034,-250.1374054
260,3.5410061,0.0071826,7.7236552,223.8244324,-143.3816833,-250.1374054
270,2.3917952,0.4022238,5.3581958,224.1221313,-93.7404556,-250.1374054
280,1.7190280,0.6416427,3.2130022,222.0458069,-45.4503822,-250.1374054
