timestamp,acclX,acclY,acclZ,gyroX,gyroY,gyroZ
0,2.7844424,0.9888002,9.5599985,11.9770994,-23.9160309,-1.0610687
10,2.7988074,1.0486550,9.3852224,11.1984730,-21.8244267,-0.5343512
20,2.7581062,1.1109039,9.2463598,9.3129768,-19.3664131,0.0992366
30,2.7437410,1.1994889,9.1434097,6.6488547,-17.1297703,0.9465649
40,2.8586621,1.2401901,9.0979195,4.7862597,-16.3206100,1.1145039
50,2.9352763,1.1994889,9.1529865,3.2366412,-17.8396950,1.0152671
60,3.1675127,1.2042773,9.2032642,2.1603053,-18.9083977,0.5419847
70,3.0789278,1.2354017,9.2726955,-0.3435115,-30.4809170,-3.5725191
80,3.1387823,1.1827296,9.2104464,-0.5877863,-34.9694672,-2.6106870
90,3.1842721,1.1899122,9.1793222,-1.5801526,-35.8091621,-1.4961832
100,4.3023586,1.3982066,9.8784256,-4.9694657,-53.3206100,-0.0152672
110,4.2496862,1.2784972,10.2782555,-3.1145039,-66.0000000,-3.1603053
120,4.5274124,1.1228749,10.5104914,1.3893130,-83.6335907,-8.2519083
130,4.7189474,1.1444225,10.3381100,8.1450386,-94.9770966,-13.9541988
140,4.6782460,1.1085097,10.1154509,14.2671757,-101.0763321,-18.5648861
150,4.4651632,1.1731528,9.6054878,17.5801525,-106.1374054,-21.0992374
160,4.3167233,1.2186425,9.2822723,17.2061062,-115.1145020,-21.1450386
170,4.6902170,1.3694763,8.9590569,12.0610685,-122.2900772,-20.1297703
180,5.1331420,1.4293311,8.9015961,4.1908398,-121.0610657,-17.6564884
190,4.3574247,2.4205256,8.8656836,-6.5343513,-129.8473358,-9.7557249
200,5.7173243,1.1252691,8.2575598,-19.6564884,-136.9465637,-5.0992365
210,6.4571290,1.2761030,8.0516596,-28.7328243,-136.2595367,-5.6335878
220,7.1849627,1.5873476,7.6278877,-34.9694672,-134.3282471,-9.0458012
230,7.7930865,1.5634058,7.6685886,-40.6335869,-128.5419922,-14.1679392
240,8.2862902,1.3718705,7.7619624,-48.5114517,-112.5267181,-19.8854961
250,8.2455883,1.1707586,8.6597834,-54.9694672,-90.8015289,-24.0076332
260,8.2120695,0.8786675,9.0548248,-57.3206100,-71.2290039,-23.9465656
270,8.1474266,0.6631905,9.4690189,-55.4122124,-50.5114517,-22.5267181
280,7.8649125,0.5913648,9.6844959,-51.2137413,-38.3206100,-22.2366409
290,7.6326761,0.4860204,9.7467451,-47.1068687,-39.6717567,-24.0076332
300,7.4004397,0.3974355,9.4259243,-44.4961815,-55.1221390,-27.7328243
310,7.3549500,0.3423691,9.3780403,-42.5954208,-79.5038147,-34.9847336
320,7.4531116,0.1699875,9.2319946,-40.2900772,-111.4656525,-45.8473282
330,7.7475972,0.0047884,9.1338329,-37.6793900,-151.2824402,-60.4503822
340,8.0803890,-0.1771700,8.9231443,-33.8396950,-196.0915985,-77.3282471
350,8.8944139,-0.2873027,8.5089493,-31.4732819,-240.2061005,-96.7709961
360,9.8688488,-0.0790083,8.5185261,-31.4885502,-250.1374054,-120.0305328
370,10.9893293,-0.2035061,8.9183559,-30.4961834,-250.1374054,-145.9923706
380,11.6261835,-0.4548960,9.3708572,-25.0916023,-250.1374054,-170.2213745
390,12.1026278,-1.0223188,9.5049324,-15.3587790,-250.1374054,-190.1984711
400,11.7387114,-0.9361281,9.9622221,-2.8091602,-250.1374054,-206.2366486
410,12.0212250,-1.1444225,9.9167328,10.4732828,-250.1374054,-220.5801544
420,11.9374285,-1.3072275,9.3660688,22.9847336,-250.1374054,-237.4122162
430,11.9470053,-1.3982066,8.9039907,34.2748108,-250.1374054,-250.1374054
440,11.9134865,-1.3191984,8.4802189,44.2366409,-250.1374054,-250.1374054
450,11.7387114,-1.1779412,8.0612354,53.8396950,-250.1374054,-250.1374054
460,11.7818060,-1.1348459,7.7164726,64.9847336,-250.1374054,-250.1374054
470,11.7004042,-0.9337339,7.4555058,78.4045792,-250.1374054,-250.1374054
480,11.2167778,-0.7230452,7.1777802,94.1145020,-250.1374054,-250.1374054
490,10.6876621,-0.4548960,6.8401995,110.5496216,-250.1374054,-250.1374054
500,9.6725254,-0.2011119,5.7795734,126.1908417,-250.1374054,-250.1374054
510,8.6909075,0.4644727,4.4675574,139.9847260,-250.1374054,-250.1374054
520,7.9175844,0.7014975,2.9735832,148.2748108,-250.1374054,-250.1374054
530,6.6845770,1.0725969,1.2521610,148.5190887,-250.1374054,-250.1374054
540,4.9344244,1.7262106,-0.5530578,140.9770966,-250.1374054,-250.1374054
550,3.4189026,2.3127871,-2.5019281,127.8473282,-250.1374054,-250.1374054
560,1.7812769,2.5976956,-3.7732425,109.6793900,-250.1374054,-250.1374054
