timestamp,acclX,acclY,acclZ,gyroX,gyroY,gyroZ
0,6.5050125,5.1762376,6.3757267,6.2671757,-6.5648856,10.0076332
10,6.4475522,5.0972295,6.0429344,6.0076337,-7.2824426,7.1603055
20,6.4403696,5.1522956,6.0022330,5.1603055,-8.8702288,5.2442746
30,6.3374195,5.1163831,5.9112539,3.7175572,-10.1908398,2.8244274
40,6.3733325,5.0637107,5.9088597,2.5572519,-10.4503813,1.5725191
50,6.3900914,5.0421629,5.8729467,1.0839695,-9.8625956,0.6870229
60,6.5121951,4.9775200,5.9950504,0.2213740,-8.8931293,0.0458015
70,5.7867560,4.8386569,6.3517847,-8.7480917,-0.3740458,7.3587785
80,5.3127065,4.6590929,6.1578555,-11.4503813,-8.5343513,19.9312973
90,4.9511838,4.5274124,5.9064655,-14.4580154,-13.4351149,26.8931293
100,4.1778607,4.3406653,5.2552457,-24.3893127,-9.1832066,40.0305328
110,4.0749106,4.5178356,5.1044121,-37.1603050,-7.1068702,56.4045792
120,3.8594334,4.1874375,4.9918852,-50.3511467,-10.8854961,74.2748108
130,4.4627690,4.1922259,5.0996237,-62.1984749,-15.5343513,94.8625946
140,5.8011212,4.2760224,5.5784616,-73.4885483,-28.5267181,113.0000000
150,9.8425131,4.9559722,6.3781209,-86.8167953,-39.5954208,125.5496216
160,15.6939116,5.9615316,8.2671366,-102.0305328,-44.6641235,121.0381699
170,19.6126022,6.4571290,11.3867655,-108.3206100,-45.4809151,90.4580154
180,19.6126022,6.6797886,15.1959200,-98.8625946,-44.4427490,38.5496178
190,19.6126022,6.1147599,17.8702297,-67.1603088,-46.9160309,-22.0916023
200,19.6126022,5.2049680,18.7273502,-23.8625946,-54.7633591,-79.0457993
210,19.6126022,4.5609307,18.1431675,15.3206110,-81.2137375,-128.1374054
220,19.6126022,3.9408360,17.0394459,48.7633591,-102.0992355,-169.8167877
230,19.6126022,3.4356618,15.4760408,76.1374054,-113.3740463,-206.9007568
240,19.6126022,3.1052637,13.4433737,95.8549652,-118.6717529,-242.0229034
250,17.8774128,2.9304879,11.3436699,107.3816757,-119.4427490,-250.1374054
260,15.5981445,2.6910689,9.1888990,110.6183243,-119.2671738,-250.1374054
270,13.0914278,2.0781565,7.6374645,108.0457993,-126.6183243,-250.1374054
280,10.8337069,1.3718705,6.8425937,104.1374054,-140.4122162,-250.1374054
290,8.9997578,0.7038917,6.3422079,101.7557220,-156.8549652,-250.1374054
300,7.2663651,-0.0502780,6.1626434,102.7557220,-171.5343475,-250.1374054
310,5.8418221,-0.6991033,5.8418221,105.5114517,-183.1450348,-250.1374054
320,4.3885493,-1.4556671,5.3534074,107.3358765,-194.7786255,-250.1374054
