timestamp,acclX,acclY,acclZ,gyroX,gyroY,gyroZ
0,3.0525916,2.9951310,9.6366129,-9.1068707,4.9083967,-2.8549619
10,3.1459649,2.6527619,9.6270361,-0.5572519,-1.8625954,-11.0916033
20,2.6527619,2.6144550,9.7611103,11.6030531,-8.5038166,-10.4885492
30,2.6455793,2.7078283,9.6629486,14.1297712,-10.3893127,-9.0076332
40,2.6910689,2.7796540,9.5504217,16.6564884,-12.0458012,-7.7175574
50,2.7820482,2.8275378,9.4642305,18.4732819,-12.5267172,-6.9083967
60,2.7509236,2.9256995,9.1936874,19.4580154,-13.1297712,-5.8091602
70,2.7413468,2.9568241,9.0955257,19.4961834,-14.7404585,-4.8702292
80,2.7389526,3.0501974,8.9566631,19.1450386,-15.5954199,-4.1832061
90,2.8706331,3.1627243,8.8513184,17.8015270,-15.5648851,-3.6030533
100,2.9711890,3.1794837,8.8082228,16.3816795,-14.8625956,-3.5267177
110,3.0166788,3.2441268,8.7435799,14.5801525,-13.4045801,-3.4274809
120,3.0693510,3.3111639,8.6693602,12.6870232,-12.6106873,-2.8167939
130,3.0837159,3.2465210,8.7100611,11.2290077,-11.8396950,-2.8091602
140,3.2034254,3.4165084,8.6310530,8.3129768,-9.2213745,-2.1374047
150,3.2608860,3.2991931,8.7794924,7.2213740,-8.2290077,-3.1374047
160,3.1124463,3.4308734,8.7986460,6.9083967,-9.2671757,-3.1145039
170,3.2369442,3.3710186,8.8321648,5.4427481,-8.0763359,-2.9236641
180,3.1196289,3.3566537,8.7579451,4.1908398,-6.7633586,-2.5801528
190,3.0262554,3.3087699,8.7770987,2.9618320,-5.0458016,-0.7786260
200,3.0214672,3.2465210,8.6573887,1.6870229,-4.3358779,0.7709923
210,2.9759774,3.2967989,8.6118994,0.5419847,-4.8549619,1.6259542
220,3.1052637,3.3207407,8.7316093,-1.0458015,-5.3816795,2.4580152
230,3.1531475,3.2608860,8.8321648,-2.0381680,-5.2137403,2.6564887
240,3.1579359,3.2537034,8.8441362,-2.8167939,-6.6946564,2.5954199
250,3.1962428,3.2177906,8.8968077,-3.6259542,-8.1145039,2.8625953
260,3.2273674,3.1675127,8.9135675,-5.1526718,-9.4427481,3.0763359
270,3.5098817,3.1100521,9.2511482,-7.7251906,-25.3893127,-0.8396947
280,3.6152260,3.0238612,9.3014259,-7.4122138,-35.5648842,-4.0687022
290,3.4236910,2.9304879,9.1865053,-8.1221371,-46.9465637,-7.7786260
300,2.9640064,2.8610563,9.1697454,-9.1679392,-61.0610695,-9.8244276
310,2.9927368,2.6982515,9.1601686,-10.0610685,-80.1068726,-10.1068707
320,3.3063757,2.4660151,9.1673517,-10.9236641,-98.3206100,-7.6946564
330,3.5912843,2.3654592,8.8513184,-12.7709923,-118.4351120,-4.4885497
340,3.8067613,2.2218077,8.2024927,-16.2824421,-141.8473358,-0.4427481
350,4.3310885,2.3463056,8.0708122,-23.3969460,-162.7251892,4.7175574
360,4.9416070,2.3582766,8.0157461,-30.6641216,-177.1832123,10.5496187
370,6.6750002,2.5402350,8.2910776,-41.2137413,-172.1832123,15.5267172
