timestamp,acclX,acclY,acclZ,gyroX,gyroY,gyroZ
0,1.5011568,1.4053892,9.8496952,5.2290077,-5.5114503,1.9847329
10,1.4867916,1.4484847,9.7419567,4.6717558,-5.2671757,1.6717557
20,1.5059452,1.4580613,9.5647869,3.1984732,-4.9770994,1.0076336
30,1.5298871,1.4700323,9.5983057,1.9618320,-3.9923663,0.8091603
40,1.5825592,1.5298871,9.5528164,0.2748092,-3.0229008,0.4274809
50,1.5753766,1.6232605,9.5552101,-1.4274809,-1.2442749,0.2824427
60,1.5394639,1.4772149,9.8113880,-3.5725191,0.3587786,-0.5419847
70,1.5059452,1.5035510,9.9239149,-3.2748091,0.5343512,-0.8854962
80,1.5370697,1.4556671,9.9981356,-2.7633588,1.0763359,-1.3969465
90,1.3359578,1.4628497,9.9430685,-2.4809160,1.1603054,-1.1297710
100,1.3263810,1.3910241,9.9933472,-1.6030535,1.0305344,-0.5190840
110,1.2473727,1.3335636,9.9430685,-0.9312977,0.5725191,-0.0076336
120,1.2114599,1.3287752,9.9454632,-0.7633588,0.0839695,0.3358779
130,1.1468167,1.3622938,9.8927908,-0.4580153,-0.6030535,1.2748091
140,1.2186425,1.3479286,9.9287033,0.1603053,-1.3587786,1.6183206
150,1.2545552,1.3718705,10.1322098,1.4198474,-2.8473282,1.8778626
160,1.2976507,1.3982066,10.1489687,2.8473282,-4.1145039,1.7328244
170,1.3479286,1.3742647,10.3333216,4.6259542,-5.0687022,1.8625954
180,1.4149660,1.2784972,10.5823174,6.4503818,-7.0381680,1.4580153
190,1.1923064,0.9409165,11.3532467,17.3969460,-13.3893127,1.3435115
200,1.1587877,0.7206510,11.2191715,24.8778629,-19.2137413,1.3358779
210,1.0295014,0.6703730,11.0803089,31.0458012,-24.7480907,1.6030535
220,0.9097920,0.5410868,10.8337069,36.1450386,-28.2671757,3.0458016
230,1.1923064,0.4094064,10.0699606,37.5877876,-18.5954189,1.5954199
240,0.3519458,-0.2561783,10.0077124,18.5343513,19.6412220,17.1526718
250,0.3806761,-0.3280039,10.5511932,11.9541988,40.8625946,21.4274807
260,0.1484398,-0.2873027,10.9749641,7.9236641,63.1526718,26.7786255
270,-0.2705434,-0.3950413,11.1473465,4.1068702,85.8091583,32.9771004
280,-0.5530578,-0.4548960,11.3700056,2.7862597,99.1068726,39.7251892
290,-0.7900825,-0.4285599,11.3269100,3.1755726,107.1908417,45.4503822
300,-1.1061156,-0.1675933,11.4968977,4.3282442,97.4427490,49.5572510
310,-0.9528874,0.3327923,12.0308018,8.7480917,80.1221390,51.2442741
320,-0.8643024,0.8355721,12.0403786,16.1374054,60.5877876,50.3511467
330,-0.5458752,1.5658000,11.6860390,21.4503822,39.9389305,47.9694672
340,0.0550664,2.2337787,11.3556404,24.5343513,23.4885502,43.4503822
350,0.3112446,2.7245877,11.1377697,23.8778629,15.6488552,39.0534363
360,0.4501076,3.1028695,10.9414454,21.4885502,14.0992365,35.6412201
370,0.4022238,3.6439564,10.5224628,17.5419846,17.3206100,33.6412201
380,0.1460456,4.0581512,10.4578199,12.4198475,20.1679382,33.3206100
390,1.2042773,5.9974446,10.7858238,7.9923663,7.6259542,25.8778629
400,1.2952565,6.3493905,11.0156660,8.4885492,2.9770992,21.2366409
410,0.9624642,7.4100165,10.9653873,9.3893127,0.2290076,15.9312973
420,0.6991033,7.9654684,11.0372133,8.7709923,2.3816793,15.8320608
430,0.5219333,8.6118994,10.9414454,5.7709923,3.4580152,16.8320618
440,0.5075682,9.0356712,11.2766323,2.3358779,5.2748094,17.7938938
450,0.3519458,9.3995876,11.9158812,1.4198474,5.0916033,17.0381680
460,0.0909792,9.8449068,12.7299051,4.7404580,2.2213740,15.8549614
470,0.0957676,10.2614956,12.7299051,10.4045801,1.1679389,13.4274807
480,-0.5291159,10.9151096,12.6772327,15.4503813,-1.5801526,12.6412210
490,-0.4788379,11.5423870,11.8081427,14.5343513,-4.6641221,12.2671757
500,-0.9050036,12.1912127,10.9031391,-9.5725193,2.0839694,5.0076337
510,-1.6543850,12.4617558,12.1505117,-16.3969460,-17.7251911,1.7709924
520,-1.7645177,12.5048513,13.1895895,-11.4045801,-45.4122124,-0.5419847
530,-1.9009864,12.7538471,13.9054527,2.7862597,-78.6564865,-2.0000000
540,-1.8100072,13.1895895,13.8432035,23.4885502,-111.4198456,-3.7633588
550,-1.0271072,13.0555153,13.3547888,49.8473282,-146.4580078,-11.6030531
560,-0.6344602,14.1783895,10.6852674,72.8396912,-177.6717529,-22.6870232
570,-0.2561783,14.3890781,4.4148855,51.1832047,-155.4503784,-14.2748089
580,1.8650736,12.3468351,1.8842272,12.2824430,-92.0839691,-16.7709923
590,1.0055596,11.0850973,0.7589580,-29.8320618,-38.8244286,-23.9312973
600,-0.0861908,8.4155760,0.2609667,-67.3740463,1.2671756,-26.0076332
610,-0.0790083,5.0445571,0.5554519,-91.5038147,25.7480907,-29.0076332
620,0.0622489,1.0558375,0.3256098,-103.5267181,33.5725174,-35.1450386
630,0.2370248,-3.6176202,0.0622489,-106.8702316,28.8702297,-40.8396950
640,0.3327923,-9.5480280,1.4820032,-97.9694672,3.0763359,-43.6717567
650,1.0223188,-12.7873659,1.5418580,-82.8320618,-27.7251911,-44.4961815
660,1.5825592,-18.4089222,1.4053892,-68.1450348,-50.2290077,-37.3511467
670,1.3694763,-19.6131992,0.6871324,-55.6488533,-67.9923630,-15.3969469
680,0.5937590,-19.6131992,-1.0271072,-64.7404556,-89.0000000,24.3129768
690,1.6208663,-19.6131992,-1.2066715,-96.9083939,-119.7022934,74.2442780
700,4.4914994,-19.6131992,1.3215926,-136.9007568,-169.6946564,119.4809189
710,9.3588867,-19.6131992,6.5433197,-171.8473358,-215.3206177,143.6106873
720,13.1776190,-17.5398312,11.8560257,-184.8396912,-225.3053436,135.6106873
730,16.1559906,-13.1943779,18.3370972,-173.9770966,-207.0686951,98.4198456
740,17.4009686,-10.0939026,19.6126022,-137.7175598,-151.7938995,39.4656487
750,15.6987000,-9.4498653,19.6126022,-74.1984711,-76.4885483,-20.4045811
760,11.8584204,-10.6302013,19.6126022,15.4961834,1.6793894,-61.9465637
770,7.0508881,-12.2390966,19.6126022,124.4503784,61.0305328,-73.0381699
780,3.1315999,-13.1919842,18.4161053,224.1221313,88.5419846,-57.4809151
790,1.2952565,-13.2231083,8.7986460,250.1297760,85.6335907,-31.1450386
800,0.4836263,-11.7626524,0.4118006,250.1297760,70.6641235,-6.1450381
810,0.3639168,-9.6749191,-5.3558016,250.1297760,59.0534363,17.3435116
820,1.0247130,-6.9742737,-7.7547798,202.7251892,50.1603050,37.0687027
830,2.1811066,-4.5896611,-6.4236102,136.3587799,49.1297722,48.1374054
840,3.2776453,-3.1483591,-2.7988074,91.8778610,55.1221390,52.7938919
850,3.7277529,-1.8985922,0.7709290,69.2748108,64.4885483,51.1984749
860,3.8091555,-0.9816177,3.3614421,64.1526718,70.4045792,49.6259537
870,3.4596038,-0.0718257,4.9727316,66.6259537,76.3664093,47.9160309
880,2.8921809,6.8545642,9.9047613,17.8702297,38.8015251,8.5572519
890,0.9648584,7.4124107,9.9574337,29.7938938,1.7251909,9.6030531
900,1.2210367,8.0660238,9.4833841,31.0687027,3.0534351,15.8625956
910,1.8866212,7.9989872,7.8313937,5.9389315,42.9312973,24.6793900
920,1.2258250,7.3501616,7.4387465,-12.1908398,37.5496178,20.7862587
930,1.1899122,7.1251078,8.2312231,-15.1450386,18.1526718,17.8320618
940,1.0821736,7.0604649,8.6430235,-12.5114508,-12.2900763,18.3129768
950,1.6304430,7.1993275,8.8872309,-14.0763359,-13.2824430,20.4427490
960,2.0733681,7.1035600,8.9399033,-19.7251911,-8.8702288,20.0458012
970,2.4492557,6.9407554,9.3157911,-27.4198475,-1.6259542,17.1374054
980,2.4995339,6.6486640,10.0148945,-33.7175560,4.7938933,12.9083967
990,2.4995339,6.4786768,10.8887739,-37.4809151,11.8778629,7.8931298
1000,2.0398495,6.2272868,11.7698355,-35.9541969,18.0076332,3.2900763
1010,1.4796091,6.0788469,12.2750092,-29.0381680,22.1908398,1.9007634
1020,0.9864060,6.0549049,12.3085279,-18.7633591,21.4580154,3.2671757
1030,3.1100521,6.0165982,8.1593981,-3.7862597,-17.9541988,22.1679382
1040,3.3518653,5.9998388,8.5664101,-6.8244276,-20.2366409,15.2366409
1050,3.7732425,5.9591374,8.9518747,-2.7022901,-38.9312973,-1.0381680
1060,3.8474624,5.8753409,8.7363977,-0.5954198,-47.4274826,-9.7328243
1070,3.5434003,5.8274570,8.6478119,-0.5038168,-55.5572510,-17.2213745
1080,3.1004753,6.0165982,8.7627335,-1.3587786,-62.6870232,-23.0916023
1090,2.4492557,6.6941538,8.8872309,-4.2061067,-68.9160309,-24.7633591
1100,2.0302727,7.5704269,8.7220325,-12.3740454,-67.7938919,-19.5419846
1110,1.9512644,8.4610653,8.8273764,-27.3664131,-48.8244286,-8.1984730
1120,2.1212518,9.6725254,9.9167328,-42.2900772,-21.1755733,3.2442749
1130,1.6926919,11.2670555,11.2550850,-51.2519073,0.3206107,13.0381680
1140,1.6783268,12.6389265,12.2151546,-55.2824440,12.5725193,21.4198475
1150,2.2984219,13.0962162,13.1345234,-55.1526718,19.2519093,25.0458012
1160,2.7628946,13.0100250,13.8336267,-49.9389305,16.5572510,24.0687027
1170,3.2872221,12.8065195,13.9605188,-38.7022896,5.1984735,20.2671757
1180,3.7014170,12.8735571,13.0076313,-26.4961834,-14.9465647,14.1603050
1190,4.1347651,12.9884777,11.4514084,-19.6717548,-39.4885483,4.6488547
1200,4.7955613,12.8160963,9.6797075,-20.8778629,-59.4809151,-7.6106873
1210,5.2576399,12.9453821,8.2886839,-29.6946564,-75.1832047,-21.7251911
1220,5.7795734,12.9238348,7.2663651,-44.6793900,-78.4961853,-36.8015251
1230,5.8968887,12.2821922,6.6079631,-64.7099228,-75.3893127,-54.8854980
1240,5.5856438,11.1018562,6.4451580,-83.4732819,-70.9160309,-73.8015289
1250,4.9847026,9.1027079,6.0716643,-95.9923630,-66.5114517,-91.9236679
1260,3.9336534,7.0077925,5.4994531,-102.3664093,-63.0916023,-105.6946564
1270,3.0861101,4.5298066,4.5513539,-104.5648880,-62.8702278,-113.6030502
1280,2.8395088,1.5610116,3.6391680,-104.5419846,-60.7404594,-116.7251892
1290,3.0166788,-1.7357874,2.1044924,-104.6488571,-42.2900772,-115.2442780
1300,3.1148405,-5.5736732,1.1396341,-108.1374054,-16.2671757,-106.6183243
1310,4.5872669,-10.4434547,1.2066715,-109.8854980,4.2519083,-97.0076370
1320,5.8083038,-15.6891232,1.5490406,-104.0839691,18.4427490,-88.4885483
1330,6.3015065,-19.6131992,1.1228749,-95.3969498,16.7633591,-77.2366409
1340,6.6941538,-19.6131992,0.2777260,-96.9923630,0.9236641,-60.9541969
1350,7.5512733,-19.6131992,0.0837966,-118.6259537,-38.0458031,-43.6564903
1360,8.5616217,-19.6131992,1.0127422,-164.7480927,-80.3893127,-37.2442741
1370,9.4474716,-19.6131992,5.4874821,-218.5877838,-97.7557220,-49.9389305
1380,9.2463598,-18.3586445,13.1393118,-247.7022858,-77.8854980,-82.0839691
1390,5.6862001,-17.9683914,19.6126022,-231.1374054,-46.1068687,-115.7557220
1400,-1.1923064,-17.9133263,19.6126022,-162.5877838,-8.3435116,-119.7251892
1410,-6.5672617,-17.7720680,19.6126022,-41.5419846,35.8702278,-77.2519073
1420,-7.3836803,-17.4608231,19.6126022,110.4580154,97.8702316,-7.8244276
1430,-4.0485744,-16.9293137,19.3450508,235.4961853,127.7099228,59.1755714
1440,0.4908088,-14.9134064,5.7173243,250.1297760,133.8015289,98.4122162
1450,3.5026991,-12.0355902,-3.9312592,250.1297760,142.7175598,120.6488571
1460,5.3103123,-8.9446917,-9.3229742,204.6259613,139.4198456,131.0458069
