timestamp,acclX,acclY,acclZ,gyroX,gyroY,gyroZ
0,4.3478479,3.0980811,8.6047173,-0.1068702,-15.1526718,12.2442751
10,4.6112089,3.0358322,8.5113440,-1.0229008,-20.5190830,14.8167934
20,4.9200592,3.1387823,8.3413563,-2.1221373,-20.7480907,14.2213745
30,5.1163831,3.2034254,8.1833391,-3.8702290,-19.0305347,12.4732828
40,5.0062504,3.1627243,8.1474266,-6.2824426,-16.8244267,11.2366409
50,5.0158267,3.1842721,7.9319496,-9.2900763,-13.6793890,11.3053436
60,4.9416070,3.1723011,7.7380204,-12.3053436,-10.3740454,11.3282442
70,4.8314743,3.1890604,7.5776095,-16.4122143,-8.1145039,12.3282442
80,4.9320302,3.2393384,7.5728211,-20.7328243,-6.9694657,13.5114508
90,4.6040263,3.0717452,7.3142486,-26.0534344,-5.4732823,14.4045801
100,4.4914994,2.9592183,7.1921453,-32.5877876,-7.0687022,17.6641216
110,4.7213416,2.8395088,7.6398587,-38.7099228,-12.1679392,19.7786255
120,5.2959471,2.8155668,8.2527714,-42.3893127,-20.1068707,19.5267181
130,6.1506729,2.8586621,8.9686337,-42.4274826,-27.0000000,15.7251911
140,7.6278877,3.3614421,9.5959110,-41.9618340,-26.4809170,5.9389315
150,7.9271612,2.4516499,10.5440102,-40.1374054,-20.8244267,-3.9465649
160,8.1785507,3.0597742,11.3340931,-33.4274826,-18.4885502,-11.9541988
170,8.6621771,2.8682389,11.6549139,-26.0305347,-9.8702288,-22.5877857
180,7.9534974,2.9185169,11.7698355,-18.0763359,-4.6717558,-32.4351158
190,7.3381906,2.6862805,11.7985659,-11.2519083,-4.8167939,-37.2061081
200,7.1227136,2.7461352,11.7746239,-4.6717558,-7.3587785,-39.8244286
210,7.3214312,2.7724714,11.6644907,0.5419847,-11.7099237,-42.6870232
220,7.2903070,2.8442972,11.7051926,3.9847329,-16.7022896,-44.8702278
230,7.5895805,2.9017577,11.9781294,6.6183205,-23.1755733,-47.2977104
240,7.8266053,3.0094962,12.4473906,9.7251911,-29.0000000,-51.0992355
250,8.1378498,3.1435707,13.0842457,15.0534353,-34.4198456,-56.3969460
260,8.8201942,3.4045374,13.8025026,22.6870232,-36.5877876,-63.1908379
270,9.2032642,3.6367738,14.4920292,32.6259537,-32.4503822,-72.8549652
280,9.1984758,3.7756367,15.1695843,44.5419846,-29.1526718,-83.4274826
290,8.7220325,3.7780309,15.5191364,59.5877876,-27.9694653,-92.9923630
300,8.3652983,3.7732425,15.5454721,77.6412201,-27.9007626,-100.5190811
310,8.1354561,3.8163381,14.7889080,95.6717529,-28.1603050,-106.5954208
320,8.2695303,4.0533628,13.9293938,109.1374054,-25.8854961,-113.0381699
330,8.3174143,4.1970143,12.8376436,118.8625946,-21.8396950,-121.9083939
340,8.1689749,4.1060348,12.0475616,124.8931274,-21.3587780,-130.8931274
350,8.0301113,4.0773048,11.5495701,130.2061005,-18.8244267,-140.2213745
360,7.9008250,3.9839313,10.6900558,134.7404633,-15.9847326,-150.2519073
370,7.4938130,3.9384418,9.8688488,137.3358765,-12.6259546,-160.5801544
380,7.0077925,3.5146701,8.9422979,137.7786255,-8.8778629,-173.1832123
390,5.1594782,2.7652888,8.5472565,138.1450348,-5.0610685,-176.8702240
400,3.9001346,2.7628946,8.0013809,141.3206177,-1.6946565,-172.6412201
410,3.3231349,2.5761478,7.2448173,145.3282471,-1.3893130,-169.9465637
420,2.4684093,2.5474176,6.4403696,148.7022858,-4.9465647,-167.8473358
430,1.6759326,2.5210814,5.6263452,150.5572510,-7.2290077,-162.3129730
440,1.3215926,2.8083842,4.7524662,150.7099304,-7.8015265,-156.4809113
450,0.8092360,3.0525916,3.7971845,148.1755676,-6.0839696,-151.0686951
460,0.6105183,3.3710186,2.7389526,142.1221313,-2.6106870,-143.8244324
470,0.6129125,4.0222383,1.8004304,131.0839691,2.7480917,-136.2671814
480,0.8020535,4.7524662,1.0271072,115.7175598,9.6335878,-129.1374054
490,0.8786675,5.2839761,0.6416427,98.9007645,19.0229015,-123.3358765
500,0.6775556,5.8202744,0.5626345,81.1984711,27.2824421,-118.6183243
510,0.3687052,6.1027889,0.8355721,66.6717529,32.4885483,-113.4122162
520,0.1628049,6.6654234,1.5250987,56.1984749,31.4274807,-108.5648880
530,0.1771700,7.3334022,2.1787124,48.7251892,26.0000000,-104.7251892
540,0.6584021,7.8960366,2.9520357,45.4351158,17.3358784,-103.0916061
550,1.0558375,8.3461447,3.5936785,45.9618340,3.0381680,-104.4045792
560,1.8842272,8.5879574,4.0677280,49.0458031,-10.9236641,-108.9007645
570,2.5713594,8.8537130,4.6088147,54.7099228,-23.8320618,-115.9542007
580,3.4619980,8.9925756,4.7333126,61.7709923,-31.9007626,-126.3435135
590,3.5745249,9.0500364,4.3909435,66.9847336,-38.4885483,-139.2137451
600,3.5769191,8.7986460,3.9097114,68.7633591,-46.0381660,-153.3358765
610,3.1387823,8.4682484,4.1323709,69.4961853,-53.0992355,-168.3969421
620,2.5426292,7.8481531,4.2425036,71.5801544,-58.0228996,-182.7328186
630,1.5418580,7.3645267,4.4962878,75.9923630,-64.1603088,-194.3587799
640,0.5243275,6.9623032,4.3646073,81.4122162,-72.3893127,-203.1984711
650,-0.4477134,6.4427638,4.1970143,86.8625946,-80.6793900,-209.0229034
660,-1.5370697,6.0620875,4.1012464,91.6106873,-88.7709961,-212.3435059
670,-2.4947455,6.1865854,3.8690102,96.2824402,-103.0687027,-213.5801544
680,-2.7126167,5.6574697,3.3327117,100.6946564,-113.8702316,-212.4809113
690,-3.0525916,5.5114241,2.8395088,97.2061081,-115.0076370,-208.6641235
700,-3.1746953,5.0948353,2.3486998,90.4427490,-104.9618301,-203.8320618
710,-3.4955165,4.5345950,1.9608412,82.4122162,-90.6488571,-197.4809113
720,-3.1675127,4.3023586,1.6998745,70.9770966,-80.1679382,-191.4274750
730,-3.0238612,4.2832050,1.5514348,58.4427490,-64.2137375,-189.0000000
740,-3.5026991,4.1204000,1.6424140,48.3358765,-51.1450386,-190.2137451
750,-4.3334827,3.6056492,1.7573351,41.5343513,-38.4732819,-189.8320618
760,-5.2049680,3.0478032,2.0087249,37.7099228,-31.3053436,-185.2366486
770,-6.1051831,2.7940190,2.3726418,37.4961815,-32.3664131,-177.6030579
780,-7.5225434,2.8179610,2.7700772,40.2290077,-38.9541969,-168.0763397
790,-8.8704720,2.7892308,2.7748656,43.3816795,-47.0076332,-152.1908417
800,-9.7970228,2.7964132,2.5474176,45.5114517,-52.2900772,-129.4122162
810,-10.0915089,3.1220231,2.0829449,44.7709923,-53.0305328,-102.8473282
820,-10.0220766,3.5266411,1.4317253,39.6106873,-48.9541969,-76.5954208
830,-9.8018112,3.9695661,0.9696468,30.2748089,-42.1221390,-52.0458031
840,-9.4785957,4.3765783,0.5793939,17.9618320,-31.8396950,-29.8931293
850,-9.0500364,4.7141590,0.4955972,4.2824426,-20.1526718,-9.3893127
860,-8.6142941,4.9176650,0.5315101,-8.4732828,-11.4656487,8.6488552
870,-7.8026633,5.1929970,1.1013272,-18.0458012,-2.4351146,22.6106873
880,-7.2639709,5.4395986,1.6448082,-23.3129768,2.7709923,32.3282433
890,-6.7540083,5.7939386,2.0901275,-23.6717548,3.6641221,39.6641235
900,-6.2703824,6.1865854,2.5881188,-19.8625946,3.8244274,44.3053436
910,-5.9711084,6.4331870,3.0190730,-12.5725193,2.5114503,46.2977104
920,-5.8490047,6.8210459,3.1842721,-2.9160306,-0.9312977,47.0152664
930,-5.8609757,7.0868006,3.0980811,17.9389305,-10.8167934,47.5343513
940,-5.8226686,7.0748301,2.4061604,25.6030540,-18.0076332,47.8396950
950,-5.6239510,7.0700417,1.9129574,30.3282452,-30.1297703,48.0610695
960,-5.3629842,6.9551206,1.5107336,32.2595406,-38.7709923,47.6259537
970,-5.1929970,6.7516141,1.2425843,30.9465656,-40.0687027,46.7251892
980,-5.0948353,6.3134775,0.8595140,24.7938938,-33.9312973,45.9465637
990,-5.1977854,5.3869262,0.7517755,14.3664122,-18.0839691,45.8931313
1000,-5.8035154,3.2872221,1.3144100,-9.1908398,10.7938929,54.9541969
1010,-6.2416520,2.1715298,1.9273225,-16.4427490,24.6870232,63.0916023
1020,-6.8545642,1.1300575,2.5665710,-20.0992374,34.7938919,72.6259537
1030,-7.6638002,0.1580165,3.0645626,-20.1068707,41.9923668,84.3816757
1040,-8.6741486,-0.7541697,3.6631098,-15.4503813,38.7557259,99.7328262
1050,-9.4809904,-2.0015423,4.1323709,-6.2290077,31.2290077,121.0076370
1060,-10.4027529,-2.9280937,4.4507980,6.0229006,19.8167934,148.9389343
1070,-11.2095947,-3.9623835,4.3454537,19.4961834,1.8702290,182.9770966
1080,-12.1169930,-4.8530221,4.1251884,32.6488533,-18.0000000,220.5954132
1090,-12.8903160,-6.3757267,3.6702924,47.7557259,-52.9312973,250.1297760
1100,-12.7921543,-8.0444765,3.3758070,68.1755753,-110.7786255,250.1297760
1110,-12.2774038,-10.4386663,3.1770895,99.4122162,-173.0458069,250.1297760
1120,-11.1688938,-13.3452120,2.9328821,138.1526642,-216.7938995,250.1297760
1130,-9.4043760,-16.4169579,2.3582766,181.8320618,-219.9770966,250.1297760
1140,-6.9694853,-18.4759598,0.6799498,214.8167877,-182.8091583,250.1297760
1150,-1.9823889,-19.6131992,-2.6144550,224.6183167,-126.7786255,250.1297760
1160,3.6894460,-19.6131992,-4.5465660,199.9465637,-20.2442741,250.1297760
