timestamp,acclX,acclY,acclZ,gyroX,gyroY,gyroZ
0,3.3758070,0.3495516,9.2631187,2.1984732,-8.0687027,-4.3053436
10,3.9144998,0.0598547,9.1960821,-0.5496183,-19.3969460,-5.1297708
20,3.8139439,0.0287303,9.3062143,-1.6259542,-14.8931293,-3.8931298
30,3.7373297,0.0119709,9.3205795,-2.3435113,-10.9618320,-2.3206108
40,3.7277529,-0.1053443,9.3133974,-2.5801528,-7.4885497,-0.1374046
50,3.7205703,0.0023942,9.2631187,-2.4351146,-4.6793895,2.1068702
60,3.7516949,0.0814024,9.2631187,-2.6183207,-2.9083970,4.0992365
70,3.7588775,0.1053443,9.1721401,-2.4274809,-2.1526718,5.7328243
80,3.8330972,0.1556223,9.1745338,-2.5343511,-2.6717558,6.8396945
90,3.9168940,0.2609667,9.0141230,-2.4580152,-3.4351146,7.3358779
100,4.0485744,0.3687052,8.9566631,-2.9160306,-4.7786260,7.2442746
110,4.1443419,0.4548960,9.0045462,-3.7175572,-5.8015265,6.0839696
120,4.1634955,0.5051740,8.8800488,-4.3587785,-7.1450381,4.8167939
130,4.1802549,0.4309541,9.1242561,-5.2137403,-8.4503813,3.8702290
140,4.0174499,0.5003856,9.1098909,-5.6946564,-9.6870232,3.0839694
150,3.4883339,0.2202654,8.3892403,-10.1221371,-26.0000000,6.8778625
160,3.6008608,0.1268920,8.2767134,-13.3129768,-30.3969460,8.3587790
170,3.5912843,0.0909792,8.3485384,-17.1755733,-32.9465637,9.7175570
180,3.6702924,0.0885850,8.5281029,-21.0992374,-33.6870232,11.0000000
190,3.5050933,-0.0215477,8.7004843,-25.0152664,-30.9923668,12.6793890
200,3.3686244,-0.0957676,9.0236998,-28.6488552,-25.4427490,15.9618320
210,3.0980811,-0.2322364,9.3780403,-31.5038166,-18.8091602,19.3740463
220,2.8107784,-0.2657550,9.7730818,-34.0992355,-9.1755724,22.9618320
230,2.2936335,-0.3926471,10.1633339,-35.5572510,-1.7633588,28.2748089
240,1.8339491,-0.5650287,10.5392218,-35.4274826,6.7480917,35.5572510
250,1.1516051,-0.3878587,10.7546988,-34.6488533,12.6793890,44.4122124
260,0.4165890,-0.1963235,11.0731258,-34.2290077,14.6030531,55.1603050
270,-0.1244979,-0.0095768,11.6357603,-33.4351158,14.4122133,68.4809189
280,-0.4692611,-0.0095768,12.1145983,-31.5954189,10.1068707,82.6335907
290,-0.6033357,-0.1125269,12.5383701,-29.0839691,1.4885496,96.3893127
