timestamp,rxacclX,rxacclY,rxacclZ,rxgyroX,rxgyroY,rxgyroZ,txacclX,txacclY,txacclZ,txgyroX,txgyroY,txgyroZ
0,5.2025738,3.1651185,8.4036045,50.8549614,-127.1603088,56.5801544,-0.0933734,1.0199248,10.8169479,-11.2213745,-11.9694653,-1.8854961
10,8.0037756,3.8714044,8.1809454,45.5419846,-115.8931274,54.0228996,0.0047884,0.8930327,10.8145542,-10.0000000,-10.8091602,-0.9312977
20,10.8313131,4.7596488,8.1617918,38.2137413,-93.5343475,39.0763359,0.2489957,0.8499373,10.9629936,-8.6564884,-10.3435116,-0.9618320
30,13.3619709,5.7125359,8.2886839,29.3816795,-59.0610695,13.3206110,0.2011119,0.8355721,10.7977943,-7.0229006,-8.9847326,-1.6717557
40,14.1281118,6.2368636,8.1330614,19.0076332,-21.2442741,-19.7328243,0.1508339,0.8930327,10.8241301,-5.9541984,-8.2442751,-2.4656489
50,12.4976692,6.0956063,7.4531116,-4.0458016,18.4351139,-79.7633591,0.0981618,0.9385223,10.6996326,-3.8244274,-7.0687022,-2.7404580
60,11.5974541,5.7460546,7.1083484,-12.7480917,12.9847326,-103.5725174,-0.0167593,1.0199248,10.6254129,-3.3816793,-6.8625956,-2.2748091
70,10.9582052,5.0062504,6.6486640,-20.7022896,0.5114504,-125.8778610,-0.0478838,0.9385223,10.6302013,-3.5648854,-6.4045801,-1.8320611
80,10.4578199,4.6806402,6.5912037,-29.6030540,-26.2977104,-148.1755676,0.0526722,0.9600700,10.6852674,-3.7404580,-6.8244276,-1.0992366
90,10.8313131,4.3789725,6.7707677,-37.0992355,-73.0152664,-176.6717529,0.1723816,0.9265513,10.5368280,-3.6183207,-6.6793895,-0.6412213
100,10.7044210,3.7469065,7.9870162,-39.8091621,-128.2900696,-212.7099304,0.2394189,0.8355721,10.6158361,-3.9312978,-6.9007635,-1.5877863
110,9.8808203,2.5785420,11.0180597,-32.0076332,-189.7404633,-248.7022858,0.2657550,0.8858501,10.7211800,-4.1145039,-6.8931298,-2.2824428
120,8.7148495,1.3120158,13.8264437,-11.3206110,-247.3206177,-250.1374054,0.3040621,0.7876883,10.6709023,-4.1221375,-7.1984735,-3.2061069
130,8.3557215,-0.5339043,15.9213600,22.9465656,-250.1374054,-250.1374054,0.3806761,0.7086801,10.6086531,-4.1908398,-7.1450381,-4.0916033
140,7.4076223,-2.0039365,16.9125538,54.7709923,-250.1374054,-250.1374054,0.3734936,0.6967092,10.6732969,-4.1450381,-7.0916033,-4.5725193
150,5.4180508,-2.7988074,17.8175583,82.3435135,-250.1374054,-250.1374054,0.2154770,0.6727672,10.6397781,-4.0229006,-7.1297708,-5.4656487
160,3.6128318,-3.7325413,19.1056328,102.4427490,-250.1374054,-250.1374054,0.2298422,0.8259954,10.5009146,-4.6183205,-7.1984735,-6.1526718
170,2.6862805,-4.0892754,19.6126022,127.8549652,-250.1374054,-250.1374054,0.1244979,0.6799498,10.6804790,-5.4351144,-7.0152674,-5.9389315
180,2.5210814,-4.0820932,19.6126022,160.5496216,-250.1374054,-250.1374054,0.0430954,0.7493813,10.6302013,-5.7633586,-7.8931298,-5.0458016
190,1.9728121,-3.9647777,19.6126022,200.0000000,-250.1374054,-250.1374054,-0.0095768,0.8140244,10.7020273,-5.8015265,-8.9160309,-5.3511453
200,1.5322813,-4.1323709,19.6126022,242.7633514,-250.1374054,-250.1374054,-0.0502780,0.8283895,10.7068148,-6.2519083,-9.3511448,-4.5267177
210,1.1611819,-3.9743545,19.6126022,250.1297760,-250.1374054,-250.1374054,-0.2106887,0.7972651,10.7211800,-6.3206105,-9.6412210,-3.2290077
220,1.3527170,-3.1579359,16.7497501,250.1297760,-250.1374054,-250.1374054,-0.1508339,0.7709290,10.7594872,-5.9847326,-9.9541988,-2.2213740
230,1.8938038,-2.0135133,12.3444405,250.1297760,-250.1374054,-250.1374054,-0.1292862,0.7733232,10.7187862,-5.4274807,-10.2290077,-1.6259542
240,2.4229198,-0.3519458,8.4586716,250.1297760,-228.1908417,-250.1374054,0.1029501,0.6751614,10.7499104,-5.1221375,-10.4122133,-0.8091603
250,2.4899571,1.0869620,3.7923961,250.1297760,-201.2671814,-250.1374054,0.1556223,0.6655847,10.6900558,-4.7786260,-9.9160309,-0.5114504
260,2.4396791,2.3056045,-0.2873027,250.1297760,-189.2671814,-250.1374054,0.2513899,0.6248835,10.7762470,-4.2137403,-9.0229006,0.1679389
270,1.6855093,2.7557120,-2.6647329,250.1297760,-193.1145020,-250.1374054,0.2992737,0.6177009,10.8073711,-4.0076337,-7.8167939,-0.2595420
280,-0.0335187,2.9831600,-4.8793583,250.1297760,-211.9923706,-250.1374054,0.2753318,0.6057299,10.8791971,-3.1908398,-6.8778625,-0.1603053
290,-2.0542145,2.8371146,-6.9192076,250.1297760,-230.5801544,-250.1374054,0.0909792,0.5650287,10.8217363,-2.6793892,-6.1755724,0.1832061
300,-4.0868812,3.5817075,-8.6358414,244.3282471,-240.6335907,-250.1374054,0.0383070,0.5769997,10.7211800,-2.2671757,-5.4656487,0.6030535
310,-6.1051831,4.4053087,-10.4961262,201.3282471,-224.7251892,-250.1374054,0.0143651,0.5027798,10.6852674,-1.6641221,-4.9389315,1.4045801
320,-7.6518297,5.1690550,-11.8703909,148.0076294,-182.7709961,-250.1374054,0.1197095,0.5362985,10.7211800,-1.0229008,-4.3053436,2.5572519
330,-9.2343884,5.8873119,-13.0267849,93.2824402,-124.3740463,-246.0915985,0.2466015,0.6679789,10.8169479,-0.3282443,-4.0000000,2.1145039
340,-11.0731258,6.2416520,-13.9988260,37.6183205,-66.7862625,-213.7709961,0.2825144,0.7014975,10.7475166,0.1832061,-3.5648854,2.9083970
350,-13.6899757,6.5193777,-14.7242651,-19.3587780,-18.0458012,-171.8244324,0.2729376,0.7158626,10.6397781,0.5190840,-3.5267177,2.2671757
360,-15.4736462,6.6390872,-14.0323448,-71.3511429,14.6335878,-120.2137375,0.2777260,0.7517755,10.8049774,1.2671756,-3.8778627,1.9007634
370,-16.4145622,6.6893654,-13.0603037,-113.0687027,27.7480907,-64.4961853,0.2322364,0.6799498,11.0276365,3.2366412,-5.3587785,1.3511450
380,-16.3403435,6.7109132,-11.8033543,-145.7557220,20.6030540,-9.0992365,0.0478838,0.7948709,11.4753504,7.9160304,-3.6641221,2.2137403
390,-15.1312771,6.6845770,-10.1322098,-171.1145020,6.4274807,42.8549614,0.1125269,0.8020535,11.8057480,14.7938929,0.6641222,4.3129773
400,-13.6013899,6.3876977,-8.6118994,-191.8702240,1.6870229,89.4045792,0.2873027,0.7829000,11.8536320,22.1755733,8.6717558,5.0916033
410,-11.6860390,5.9232249,-7.2208753,-210.9541931,1.7786260,130.9618378,0.3040621,0.7254394,11.5998478,28.4656487,16.2137413,6.5419846
420,-9.8305416,5.5233951,-5.8537931,-226.9007568,3.7251909,165.4885559,0.5339043,0.6895266,11.2790270,33.0992355,20.0687027,6.3587785
430,-8.0708122,4.8937230,-4.2999644,-238.8778687,10.2137403,195.7480927,0.7876883,0.6751614,10.6780853,34.9618340,19.6564884,3.7251909
440,-6.0764527,4.1060348,-2.6144550,-247.6106873,24.3816795,221.5496216,0.7038917,0.8116302,10.9246864,35.4809151,17.3129768,0.3435115
450,-4.4843168,3.3279233,-1.2377959,-250.1374054,45.4732819,242.9923706,0.4357425,0.8307837,11.6573086,39.9847336,22.6717548,-1.4274809
460,-2.6072724,2.6671271,0.5554519,-250.1374054,57.9618340,250.1297760,0.1244979,0.8523315,12.0499554,46.3893127,34.6717567,-0.1374046
470,0.2394189,1.9632354,3.6295912,-250.1374054,48.8625946,250.1297760,0.1053443,0.8379663,12.5216112,54.9465637,46.7022896,0.0000000
480,4.3741841,2.0733681,7.4770536,-235.7862549,10.1603050,250.1297760,0.0766141,0.8403605,12.7155399,65.6870193,53.6106873,0.5343512
490,10.0651722,3.4763632,11.9470053,-190.9007568,-34.6870232,227.5267181,0.0694315,0.6560079,12.8184900,75.6564865,57.2366409,-1.3435115
500,15.7848911,5.2408805,15.4760408,-129.3129730,-66.1832047,173.3511505,0.5243275,0.6655847,12.8496151,85.2137375,61.9160309,-3.7938931
510,19.6126022,6.7707677,16.9077663,-61.1374054,-58.6946564,97.1679382,0.9026094,0.8403605,12.9094696,94.3740463,68.9160309,-8.7099237
520,19.6126022,7.3525558,16.4073811,0.8396947,-28.9389305,7.6870227,0.7398046,0.9289455,12.7227230,103.7938919,77.8778610,-14.2977095
530,19.6126022,7.3549500,15.4161863,49.5801544,-14.2366409,-80.1145020,0.1340746,1.2354017,12.4019012,111.1297684,75.9389343,-18.6183205
540,17.5302544,6.4331870,14.2238798,97.2519073,-14.6641226,-155.8091583,-0.2777260,1.3455344,11.8464499,113.1145020,60.7557259,-21.7557259
550,13.1728306,5.6263452,12.1505117,150.0915985,-22.6030540,-214.6717529,-0.1771700,1.5227045,11.4083128,113.3206100,43.5801544,-24.0916023
560,8.9710283,5.0062504,9.4953556,196.3358765,-35.6564903,-250.1374054,-0.0095768,1.6208663,11.6118193,115.1297684,31.6641216,-28.6106873
570,5.2169390,4.6423335,6.2368636,227.7480927,-46.7404594,-250.1374054,-0.2705434,1.7908537,11.8201132,120.9312973,26.5801525,-31.2595425
580,2.3678534,4.4507980,2.8586621,244.7175598,-51.7251892,-250.1374054,-0.4501076,1.6902977,11.6046362,127.6946564,15.8244276,-35.3282433
590,0.4046180,4.4005203,-0.2082945,245.4961853,-51.1221390,-250.1374054,-0.6177009,2.0398495,11.1401634,130.8778687,9.4961834,-39.8702278
600,-2.0111191,4.0916696,-2.6982515,232.6183167,-46.4580154,-250.1374054,-0.9433106,2.4229198,10.8720140,132.3587799,5.3816795,-43.0534363
610,-4.5250182,3.8330972,-4.9679432,212.7175598,-33.2366409,-250.1374054,-1.0917504,2.9161227,10.4266949,130.7633514,14.1068707,-47.3358765
620,-7.8912482,3.8690102,-7.3405848,185.1984711,-7.5801525,-250.1374054,-1.5514348,2.8107784,10.0244713,131.9694672,9.9007635,-46.4274826
630,-11.1234045,4.1850433,-9.6366129,147.4885559,16.1450386,-250.1374054,-2.0733681,3.1363883,9.4187412,134.4732819,-3.4885497,-43.3664131
640,-14.3555603,4.8937230,-11.7267399,97.9542007,37.8702278,-210.3740387,-2.0781565,3.6631098,8.6358414,133.1908417,-13.4427481,-41.0458031
650,-17.1376076,5.5449429,-13.5319586,42.4961815,65.8167953,-152.1297760,-2.2696917,4.0557570,7.6254935,126.9770966,-19.5496178,-39.0152664
660,-18.8781834,5.9399838,-14.1759958,-18.2442741,84.2366409,-88.4427490,-2.7245877,4.5178356,6.8569584,117.6335907,-26.8015270,-35.7251892
670,-19.5605278,6.3565731,-13.5080166,-77.4580154,92.8473282,-21.9541988,-3.0166788,4.7788019,6.4164276,106.9542007,-35.5114517,-29.5267181
680,-19.0409889,6.3661499,-11.8368731,-127.1755753,91.1832047,41.3435097,-2.8993635,4.9080882,5.6814117,94.2824402,-41.6183205,-23.7709923
690,-17.6547527,6.2943239,-9.6318245,-164.7175598,82.7633591,99.0457993,-2.4851687,5.0972295,5.3390427,80.7175598,-42.3511467,-18.5648861
700,-15.5718079,5.9423780,-7.1562324,-190.1145020,73.6793900,147.4656525,-2.2122312,5.3390427,4.9775200,65.9007645,-38.4885483,-14.9923668
710,-13.3332415,5.6071916,-5.1211715,-206.7633514,67.0381699,189.9847260,-2.1068866,5.6119800,4.7764082,50.2290077,-31.3587780,-12.1374044
720,-11.3293047,4.9990678,-3.4380560,-215.7786255,57.9694672,224.8549652,-2.0997043,5.7819676,4.4962878,33.0763359,-23.6564884,-8.2595415
730,-8.9518747,4.2472920,-2.0302727,-219.5267181,42.5496178,250.1297760,-2.3103929,5.9567432,4.2664456,14.7938929,-20.1297703,-4.5419846
740,-5.8490047,3.4883339,-0.5123565,-219.7786255,18.8473282,250.1297760,-2.2577207,6.0022330,3.9791429,-5.2061067,-21.7099228,0.2748092
750,-2.9376705,2.6671271,0.7876883,-214.6259613,-0.7328244,250.1297760,-2.1523764,5.9016771,3.9240766,-26.5419846,-28.9160309,4.6641221
760,0.4932030,1.8866212,2.8634505,-204.7709961,-29.3129768,250.1297760,-2.0302727,5.6957769,3.9743545,-47.6717567,-41.7022896,7.1679387
770,5.9208307,2.1092808,6.6079631,-181.6488495,-78.7862625,250.1297760,-1.9895715,5.4467812,4.1084290,-68.8854980,-55.3358765,10.6259546
780,12.3468351,3.8833754,10.3644457,-138.7022858,-125.6793900,250.1297760,-1.9177457,5.2887645,4.2496862,-90.2824402,-67.8015289,14.1603050
790,17.7361546,5.9423780,12.6772327,-86.4732819,-128.2290039,194.8549652,-1.8147956,4.9942794,4.6399393,-111.3740463,-75.8931274,18.2748089
800,19.6126022,7.9271612,14.9636841,-34.2137413,-101.9770966,103.0687027,-1.6017127,4.5992379,5.2720051,-131.1908417,-81.1526718,22.6946564
810,19.6126022,8.5855637,16.0530396,13.2366409,-54.9465637,1.6870229,-1.4341195,4.3574247,6.5050125,-146.8091583,-83.8015289,28.4122143
820,18.4400463,7.4052281,16.3331604,65.1526718,-19.8167934,-88.1832047,-1.1923064,3.8283088,7.6853480,-155.8244324,-81.9847336,32.6641235
830,13.7905312,6.1889796,15.2988710,125.8015289,-19.1603050,-152.2595367,-1.1228749,3.3087699,8.8513184,-159.2671814,-80.1221390,37.5801544
840,8.6526003,5.3988972,12.4019012,182.9084015,-27.5648861,-188.0534363,-1.0318956,2.9065459,9.7180147,-159.4503784,-78.0229034,42.4885483
850,4.6399393,5.5617023,8.5304966,224.5572510,-35.0763359,-206.0152740,-0.6799498,2.5665710,10.2064295,-158.7862549,-76.7404556,48.7175560
