timestamp,rxacclX,rxacclY,rxacclZ,rxgyroX,rxgyroY,rxgyroZ,txacclX,txacclY,txacclZ,txgyroX,txgyroY,txgyroZ
0,0.3471575,1.0055596,9.9023676,-0.6717557,-5.7099237,1.3587786,-4.6519103,2.9209111,8.9183559,2.4351146,-3.9236641,0.8854962
10,0.3088504,0.9337339,9.9215212,-0.2748092,-4.7175574,1.3129771,-4.5489597,2.9304879,8.9207497,2.9465649,-3.7022901,-0.0229008
20,0.3639168,0.9744351,9.9885588,0.3816794,-5.2137403,1.2671756,-4.6758518,2.8826041,8.7651272,3.4732823,-3.1832061,-1.0229008
30,0.3088504,1.0151364,9.9047613,0.1374046,-4.7480917,2.1068702,-4.5800843,2.8873925,8.7483683,3.7786260,-2.9847329,-2.2290077
40,0.4261657,0.9744351,9.8592720,0.0229008,-4.7404580,2.3282442,-4.6734576,3.0166788,8.7028790,3.8244274,-2.7938931,-2.4961832
50,0.4213773,1.0582317,9.8903971,0.0687023,-4.5801525,2.0152671,-4.7333126,3.0501974,8.6023226,2.7328243,-2.5190840,-2.4732823
60,0.4692611,0.9672526,9.9239149,0.1297710,-5.0458016,1.3587786,-4.8290801,3.0023136,8.4993725,1.5648855,-2.6564887,-2.0305343
70,0.4596844,1.0558375,9.8616667,0.2137405,-4.8625956,1.1450381,-4.8099265,3.1770895,8.7340031,0.9160305,-2.6717558,-2.5877862
80,0.4309541,1.0199248,9.9023676,-0.1526718,-4.1984735,1.0916030,-4.8195033,3.4189026,8.9135675,1.8702290,-2.2366412,-2.7557251
90,0.4548960,0.9935886,9.8113880,-0.5572519,-4.2595420,0.9160305,-5.3677726,3.6343796,8.5089493,3.6717558,0.5419847,-1.4274809
100,0.4165890,0.9480990,9.9478569,-0.2442748,-3.9541984,1.1145039,-6.0118098,2.0733681,7.0796180,-2.0076337,0.8778626,3.0305343
110,0.2920911,1.0223188,9.9095497,-0.8702290,-3.8473282,1.5572519,-4.3095412,3.1459649,8.0803890,-8.2595415,-11.6335878,3.4274809
120,0.4453192,1.0031654,9.8856087,-0.6259542,-4.1068702,1.2900764,-4.8051381,3.0454090,8.7387915,-9.1221371,-9.0763359,-1.0076336
130,0.3950413,1.0582317,9.8975792,-0.9007633,-7.6259542,1.9007634,-4.7237358,2.7628946,9.4163475,0.3816794,-4.3587785,-3.4961832
140,0.3950413,1.0271072,9.9047613,-0.9389313,-7.5267177,2.0916030,-4.7333126,2.8945751,9.0883436,2.3511450,-2.3053436,-3.4122138
150,0.3998296,1.0845678,9.9622221,-0.7251908,-8.0152674,2.1984732,-4.6686692,2.9137285,8.7603388,2.7099237,-1.6717557,-1.8931298
160,0.4764437,1.0175306,9.8496952,-0.2977099,-8.5343513,2.4045801,-4.6758518,2.8945751,8.6047173,1.9694656,-1.5038168,-1.9007634
170,0.4788379,1.0007712,9.8473015,-0.0076336,-8.4732828,2.6183207,-4.6614871,2.8466914,8.5400734,1.1297710,-1.4351145,-2.4198472
