timestamp,rxacclX,rxacclY,rxacclZ,rxgyroX,rxgyroY,rxgyroZ,txacclX,txacclY,txacclZ,txgyroX,txgyroY,txgyroZ
0,1.2617378,1.5777708,9.9167328,2.7328243,-5.9694657,3.2900763,-3.0142846,2.2194135,8.6406298,-19.8854961,-18.2290077,-23.3740463
10,1.3575054,1.6256547,9.8185711,3.8854961,-6.7175574,3.0610688,-3.1723011,2.1451938,9.0093346,-27.1221371,-25.4198475,-21.2137413
20,1.4053892,1.7429699,9.8832140,4.6412215,-6.5343513,2.4274809,-3.2800395,2.0374553,9.6821022,-32.0152664,-27.8244267,-18.6183205
30,1.2449785,1.8315549,9.7228031,4.7175574,-4.6412215,2.6488550,-3.4811516,1.8483143,10.5320396,-31.6335869,-26.1603050,-15.5496187
40,1.2761030,1.9632354,9.6868906,4.5801525,-3.1908398,3.5419848,-3.2920105,1.5945302,11.0372133,-27.2977104,-25.5114498,-11.9770994
50,1.2569494,2.0087249,9.6629486,4.3435116,-3.3740458,4.0000000,-3.1675127,1.3431402,11.2191715,-20.9694653,-21.5572510,-10.0000000
60,1.2904681,2.0685797,9.5408449,4.2213740,-4.0763359,3.6106870,-3.0980811,1.4556671,11.3460636,-14.6259546,-14.3587790,-8.6488552
70,1.4006008,1.9608412,9.4738073,3.7786260,-6.1374044,3.2442749,-3.0885043,1.2282192,11.1401634,-8.0000000,-7.8625956,-6.7404580
80,1.4077834,1.8770446,9.4809904,3.2061069,-7.5725193,2.4503818,-3.0023136,1.1444225,10.9725704,-2.6259542,-4.0076337,-5.0610685
90,1.4939742,1.8315549,9.5432396,2.0534351,-7.3206105,1.5648855,-2.5761478,1.2234308,10.4578199,0.3206107,-3.1526718,-3.6793892
100,1.6256547,1.7166338,9.6390066,1.3664122,-7.6106873,0.1755725,-2.2505381,1.2497669,10.1298151,0.5114504,-3.8167939,-3.7175572
110,1.7166338,1.6160779,9.7419567,0.6335878,-7.4961834,-0.7557252,-2.1451938,1.2689204,9.8736372,-1.4427481,-5.8625956,-5.4351144
120,1.7429699,1.4532729,9.9382801,0.9541985,-6.6641221,-1.4885496,-1.9345051,1.2928623,9.7587166,-4.6106873,-9.6183205,-7.3969464
130,1.7477583,1.4245427,10.0196829,1.7557251,-5.4427481,-2.1984732,-1.9033806,1.4413021,9.5767574,-8.7557249,-12.6412210,-9.6488552
