timestamp,rxacclX,rxacclY,rxacclZ,rxgyroX,rxgyroY,rxgyroZ,txacclX,txacclY,txacclZ,txgyroX,txgyroY,txgyroZ
0,-2.0805507,-1.4532729,9.2822723,-8.5190840,-2.9541984,-4.5496182,-1.6400198,1.8483143,10.0555954,-20.1374054,-29.5572510,7.4503818
10,-2.2194135,-1.6160779,9.4163475,-9.5496187,-2.6259542,-4.6259542,-1.4772149,1.7214222,10.1753054,-21.1145039,-30.1068707,8.0152674
20,-2.4301023,-1.5969244,9.5671806,-9.3282442,-3.9389312,-4.0992365,-1.2976507,1.5610116,10.5440102,-19.7709923,-28.8091602,8.6717558
30,-2.4588325,-1.5849534,9.6940727,-8.8244276,-3.9389312,-2.6412213,-1.1061156,1.5083394,10.6349897,-18.1679382,-25.6030540,8.8091602
40,-2.5019281,-1.6855093,9.7108326,-7.6946564,-3.1068702,-0.9541985,-1.1516051,1.3862357,10.8504667,-14.7251911,-23.1068707,9.2671757
50,-2.4827745,-1.6831152,9.8281479,-5.7404580,-3.2824428,1.3129771,-0.9361281,1.4341195,10.7283630,-12.4427481,-22.1297703,7.6870227
60,-2.3798244,-1.6376256,9.8089943,-3.1221373,-4.1679387,4.0381680,-0.8762733,1.4891858,10.6756907,-11.9312973,-21.7480907,5.3511453
70,-1.8076130,-1.6184721,9.3732519,1.3129771,-9.7480917,-3.1755726,-10.4147243,0.6943150,16.1128960,118.9083939,250.1297760,167.5419922
80,-2.0135133,-1.6017127,9.5312681,0.5343512,-7.1526718,-1.6183206,-8.3389616,0.9768293,15.8974180,140.7175598,250.1297760,218.5496216
90,-2.0446377,-1.6328372,9.5049324,-0.1068702,-6.9083967,-0.8931298,-4.3837609,1.1779412,16.3666782,154.1908417,250.1297760,247.8167877
100,-2.0949159,-1.6663558,9.4283180,-1.2748091,-5.4122138,0.3435115,-0.5626345,1.3311694,15.9285421,155.5038147,250.1297760,237.3129730
110,-2.2002602,-1.6256547,9.4929609,-2.9694657,-4.9312978,2.6564887,0.7062859,1.4460905,15.7417955,154.2442780,250.1297760,203.5419922
120,-2.1164634,-1.5993185,9.5959110,-3.8702290,-4.8320613,4.8244276,0.5530578,1.9704180,14.9038296,150.4351196,250.1297760,163.0229034
130,-2.1020982,-1.5466464,9.7204094,-2.7862597,-4.8167939,6.0839696,-0.3926471,2.4253139,13.9126348,148.8931274,223.3969421,128.6259613
140,-1.9081690,-1.5107336,9.5073261,-2.2824428,-3.6488550,6.7862597,-1.3814473,3.0597742,12.4952745,150.2290039,184.3511505,105.1832047
