timestamp,rxacclX,rxacclY,rxacclZ,rxgyroX,rxgyroY,rxgyroZ,txacclX,txacclY,txacclZ,txgyroX,txgyroY,txgyroZ
0,0.2059003,-7.5680327,15.1552191,47.5801544,-201.4732819,-250.1374054,-0.9648584,0.5817881,10.6182299,-0.9770992,-4.5572519,-2.9160306
10,0.4022238,-8.2072811,17.9300842,78.9923630,-250.1374054,-250.1374054,-1.0223188,0.5506636,10.5847120,-0.8091603,-4.5419846,-2.9541984
20,0.2705434,-8.6166878,19.6126022,120.2748108,-250.1374054,-250.1374054,-0.9624642,0.5362985,10.6230183,-0.5877863,-4.7175574,-2.5190840
30,0.6248835,-8.9782104,19.6126022,162.6106873,-250.1374054,-250.1374054,-0.9002152,0.5147507,10.6541433,-0.3129771,-4.6946564,-2.7251909
40,0.7948709,-8.9231443,19.6126022,201.1755676,-250.1374054,-250.1374054,-0.8690908,0.5027798,10.5895004,-0.1145038,-4.5038166,-2.9923663
50,1.1827296,-8.4921904,19.6126022,231.9007568,-250.1374054,-250.1374054,-0.8714849,0.5171449,10.6349897,0.3435115,-4.1526718,-2.5572519
60,1.3982066,-7.6542239,18.9332504,250.1297760,-250.1374054,-250.1374054,-0.8810617,0.5793939,10.5966825,0.6106870,-3.8244274,-2.7404580
70,2.0183017,-6.1913738,16.4241390,250.1297760,-250.1374054,-250.1374054,-0.8882443,0.5865764,10.5703468,0.7404580,-3.6412213,-2.1297710
80,3.0334380,-4.6136031,13.7929258,250.1297760,-250.1374054,-250.1374054,-0.9888002,0.5961532,10.5607700,0.8625954,-3.6641221,-2.5801528
90,3.8761928,-2.7820482,11.3029680,250.1297760,-250.1374054,-250.1374054,-0.9624642,0.6919208,10.6254129,1.0534351,-3.8244274,-1.9847329
100,4.3310885,-0.7948709,8.5616217,250.1297760,-248.6412201,-250.1374054,-0.9624642,0.6392486,10.5152798,0.8244275,-3.9160306,-2.1068702
110,4.6734576,0.3639168,6.2991123,250.1297760,-242.7404633,-250.1374054,-0.9840119,0.6416427,10.6182299,0.5954198,-4.1221375,-0.9923664
120,4.1036406,1.0749911,4.5657191,250.1297760,-224.5267181,-250.1374054,-1.0079538,0.5841822,10.5631638,0.2519084,-4.4198475,-1.0763359
130,3.2201848,1.7621235,2.8754215,250.1297760,-214.2824402,-250.1374054,-1.0318956,0.5650287,10.6062593,0.0610687,-4.6183205,-0.5419847
140,1.7262106,2.1906834,0.9409165,250.1297760,-215.8625946,-250.1374054,-0.9217629,0.5985473,10.4961262,-0.0839695,-4.9007635,-0.4274809
150,0.7493813,2.6575503,-0.3902529,250.1297760,-224.8167877,-250.1374054,-0.9385223,0.5410868,10.5966825,-0.2061069,-5.1297708,-0.8091603
160,-0.8475431,3.6655040,-1.4077834,250.1297760,-222.3358765,-250.1374054,-0.9193687,0.5602403,10.5799236,-0.2900763,-5.3206105,-0.3435115
170,-2.7940190,4.3047528,-2.3510940,241.1374054,-202.5954132,-250.1374054,-0.8906385,0.5769997,10.6996326,0.0687023,-5.2137403,-0.8473282
180,-4.8625989,5.0038562,-3.3997490,217.0381622,-172.3358765,-250.1374054,-0.8188128,0.6320660,10.6373835,0.4580153,-4.7862597,-1.1526718
190,-6.9455438,5.8346395,-4.7572546,189.4809113,-130.4427490,-250.1374054,-0.8116302,0.5769997,10.6661139,0.7022901,-4.4198475,-0.7557252
200,-9.3253679,6.9742737,-7.0365229,153.8091583,-81.5114517,-242.8549652,-0.8236012,0.6081241,10.6325951,1.0458015,-4.2519083,-1.3206106
210,-10.9797525,8.1306677,-8.8728657,109.0610657,-34.9389305,-188.4732819,-0.7924767,0.6488253,10.6924505,1.2061069,-3.8854961,-1.1526718
220,-12.0834742,9.0165176,-10.1681223,58.1755714,7.9389315,-128.7557220,-0.8379663,0.6488253,10.5128860,1.2748091,-4.0992365,-1.2061069
230,-12.5766773,9.6557665,-11.0563669,3.8549619,39.1374054,-68.5954208,-0.8355721,0.7014975,10.5655584,1.1221374,-3.9312978,-1.5801526
240,-12.4306316,9.7658987,-10.9629936,-50.4961815,58.5954208,-7.6946564,-0.7757174,0.6177009,10.5057030,0.7709923,-3.7709923,-2.0000000
250,-11.8536320,9.4331064,-10.3452930,-100.9007645,85.2519073,51.1221390,-0.8403605,0.5722113,10.4985209,0.4656489,-4.0076337,-1.6641221
260,-10.9941177,8.8010406,-9.4115591,-151.3206177,117.2977066,108.0610657,-0.7972651,0.6009415,10.5272512,0.0763359,-4.1526718,-2.3206108
270,-9.8329363,8.0133524,-7.9127960,-201.1221313,148.8320618,160.6030579,-0.7613522,0.5937590,10.5679522,-0.0992366,-3.8396947,-2.2671757
280,-8.7579451,6.8737178,-6.1817970,-245.7862549,172.8320618,203.1526642,-0.8954269,0.5291159,10.6589317,-0.1450382,-3.8320611,-2.5877862
290,-7.4291697,5.3869262,-3.8977404,-250.1374054,186.0763397,238.7328186,-0.8044477,0.5123565,10.7139978,0.1984733,-3.6335878,-2.6793892
300,-6.0980005,3.7732425,-1.2617378,-250.1374054,188.1145020,250.1297760,-0.8738791,0.6177009,10.7475166,0.5572519,-3.4732823,-3.2824428
310,-4.7716198,2.2146254,1.0606259,-250.1374054,187.5572510,250.1297760,-0.9050036,0.6200951,10.6182299,0.7022901,-3.3969467,-3.7633588
320,-2.7389526,0.6943150,3.2800395,-250.1374054,186.2977142,250.1297760,-0.8882443,0.5626345,10.5823174,0.7862595,-3.0763359,-3.7099237
330,0.2657550,-0.1316804,5.9208307,-250.1374054,158.0915985,250.1297760,-0.9768293,0.5674229,10.5440102,0.7938932,-2.8091602,-3.0610688
340,5.3462253,-0.6464311,11.0683374,-250.1374054,82.7938919,250.1297760,-0.9145803,0.5698171,10.5080976,0.4732825,-3.3435113,-3.1755726
350,12.6844158,-0.3710994,17.6954536,-250.1374054,-27.3587780,241.9236603,-0.9504932,0.5602403,10.5942879,0.2366412,-4.0229006,-3.0992367
360,19.6126022,1.5993185,19.6126022,-160.3969421,-93.6564865,152.0381622,-1.0151364,0.5626345,10.4913378,-0.0610687,-4.4427481,-3.9694657
370,19.6126022,3.0478032,19.6126022,-32.5343513,-92.0839691,34.8015251,-0.9193687,0.5793939,10.4985209,-0.3816794,-4.4045801,-3.6717558
380,19.6126022,3.0765336,19.6126022,81.3511429,-65.0839691,-79.3206100,-1.0007712,0.5602403,10.5942879,-0.1526718,-4.3969464,-3.2366412
390,19.6126022,2.4875629,19.0266228,170.6183167,-61.1908379,-183.1603088,-0.9672526,0.5626345,10.5990763,-0.0916031,-4.5801525,-3.0992367
400,15.6747580,2.0949159,14.1855726,231.1755676,-90.1526718,-250.1374054,-0.8355721,0.6057299,10.6349897,0.3893130,-4.0076337,-3.0152671
410,9.9789820,1.9632354,9.8999729,250.1297760,-113.8091583,-250.1374054,-0.8954269,0.6296718,10.6349897,0.8778626,-3.7862597,-2.7786260
420,6.2608056,2.7940190,6.4762826,250.1297760,-113.5496216,-250.1374054,-0.9050036,0.6105183,10.6493549,1.1984733,-3.6412213,-3.2061069
430,3.3375001,4.0940638,2.6407909,250.1297760,-100.9694672,-250.1374054,-0.8307837,0.6296718,10.6685085,1.4961832,-3.0305343,-2.9465649
440,1.5993185,4.9463954,-0.4357425,250.1297760,-92.1526718,-250.1374054,-0.9433106,0.6200951,10.5703468,1.3206106,-2.9541984,-2.4351146
450,-0.6967092,5.8154860,-3.0645626,250.1297760,-90.7404556,-250.1374054,-0.8906385,0.6655847,10.5631638,1.1297710,-2.9541984,-2.5572519
460,-2.1906834,6.2081332,-4.7668314,237.6641235,-78.2213745,-250.1374054,-0.9720409,0.6775556,10.4793673,0.8702290,-2.8473282,-2.5496182
470,-3.6918402,6.4044566,-6.7133074,201.4809113,-42.0687027,-250.1374054,-0.9552816,0.6224893,10.5057030,0.4198473,-3.9923663,-2.5954199
480,-5.9088597,6.4954362,-9.0452480,158.7709961,2.4809160,-250.1374054,-0.9840119,0.6105183,10.5296450,0.0076336,-4.2519083,-2.1755726
490,-8.5568333,6.9144192,-9.8209648,112.2977066,21.5877857,-232.2595367,-0.9768293,0.6033357,10.5727406,-0.0992366,-4.2977099,-2.1297710
500,-10.3764172,7.4028339,-9.3277617,72.1374054,19.2900772,-191.8778687,-0.9888002,0.5889706,10.5990763,-0.0534351,-4.3282442,-1.5267175
510,-12.5479469,8.2192526,-9.4043760,41.0839691,24.2824421,-145.3969421,-0.9983770,0.5458752,10.6182299,0.3053435,-4.5038166,-0.9618320
520,-14.5901909,9.2679071,-10.3428984,10.9694653,8.2213745,-94.8702316,-0.9624642,0.5674229,10.6230183,0.6259542,-4.4427481,-1.0610687
530,-15.3467541,10.0340481,-11.0755205,-26.3282452,-21.2671757,-40.6183205,-0.9002152,0.5530578,10.7116032,0.6946565,-3.8625953,-1.2290076
540,-14.7434187,10.0986910,-10.3117743,-67.9465637,-52.2900772,15.6946564,-0.8978211,0.5554519,10.5990763,0.8015267,-3.5801528,-0.8625954
550,-13.8886929,9.7347746,-8.9806042,-102.3282471,-71.3511429,72.4045792,-0.8643024,0.5626345,10.6254129,0.8015267,-3.5725191,-1.3969465
560,-12.2103662,8.9734221,-7.8098459,-130.4580078,-82.9923630,126.9923630,-0.8762733,0.5602403,10.5823174,0.5572519,-3.9618320,-1.6106870
570,-10.2974091,7.7356262,-6.5265603,-157.0992432,-95.6412201,178.3435059,-0.8283895,0.6320660,10.6325951,0.5877863,-4.3740458,-1.8167939
580,-8.2216463,6.3565731,-5.3031297,-182.9694672,-85.0916061,224.7251892,-0.9121862,0.6057299,10.5823174,0.2748092,-4.4580154,-2.0992367
590,-5.3821378,5.5760674,-3.5529771,-211.3816833,-38.0916023,250.1297760,-0.9480990,0.6272776,10.5344334,-0.1526718,-4.6412215,-1.5267175
600,-2.3582766,4.4484038,-1.0055596,-240.2366486,5.2137403,250.1297760,-0.9720409,0.6081241,10.5751352,-0.3740458,-5.0076337,-1.6259542
610,0.4405309,3.6271970,2.4899571,-250.1374054,12.0458012,250.1297760,-0.9337339,0.5913648,10.5487986,-0.5725191,-5.0763359,-1.0381680
620,4.2209558,2.8826041,7.0293403,-245.5190887,-21.7022896,250.1297760,-0.9313397,0.5626345,10.6685085,-0.7480916,-5.1755724,-1.6946565
630,10.1896706,2.6790979,12.8352499,-207.8396912,-63.5419846,242.3129730,-0.9097920,0.6248835,10.6038647,-0.7175573,-5.0916033,-2.3664122
640,17.2740765,4.1180058,17.4680061,-140.4503784,-65.3664093,187.0915985,-0.8762733,0.5937590,10.5942879,-0.8625954,-5.2366414,-2.2900763
650,19.6126022,4.7907729,18.5310268,-62.2061081,-36.8778610,103.5343475,-0.7948709,0.6009415,10.6924505,-0.7633588,-4.9770994,-1.9541985
660,19.6126022,5.0014620,17.7840385,7.5954199,-25.4885502,11.9923668,-0.8283895,0.6703730,10.5727406,-0.7022901,-4.6946564,-2.6412213
670,19.6126022,5.2432747,15.8830528,69.9007645,-35.5572510,-75.0229034,-0.8259954,0.6009415,10.5655584,-0.3740458,-4.2824426,-2.3969467
680,16.2685165,4.8242917,12.7730007,125.3053436,-57.3129768,-147.2442780,-0.8283895,0.5961532,10.5990763,-0.2671756,-3.9847329,-2.6259542
690,12.7753954,5.0134325,9.4259243,167.3053436,-77.8473282,-199.7404633,-0.8523315,0.6153067,10.6110477,-0.0076336,-4.3511453,-2.4274809
700,9.3349447,5.4012914,5.9088597,190.2977142,-82.2671738,-237.4351196,-0.8212070,0.6488253,10.5057030,-0.0305344,-4.6793895,-2.7480917
710,6.2177100,5.8681583,3.1387823,195.6030579,-72.8320618,-250.1374054,-0.8619082,0.5961532,10.6014709,-0.0458015,-4.3129773,-3.2213740
720,2.9687948,6.0142040,0.5147507,189.0152740,-49.7786255,-250.1374054,-0.8762733,0.6584021,10.6852674,-0.3511450,-4.0381680,-2.8778627
730,0.1484398,6.4762826,-1.6232605,174.7480927,-16.1221371,-250.1374054,-0.9313397,0.6536137,10.6254129,-0.2748092,-4.1297708,-3.1603053
740,-3.7947903,6.9335728,-3.4428444,154.4198456,-1.8244275,-250.1374054,-0.9648584,0.5793939,10.5320396,-0.5038168,-4.3816795,-3.2366412
750,-7.3286138,7.1155310,-5.0038562,134.7251892,-8.5648851,-247.4656525,-0.9169745,0.5554519,10.5607700,-0.7709923,-4.2900763,-3.1221373
760,-10.7020273,7.5057840,-6.8545642,112.3893127,-11.0458012,-212.8549652,-1.0055596,0.5458752,10.5799236,-1.0305344,-4.0916033,-2.3129771
