timestamp,rxacclX,rxacclY,rxacclZ,rxgyroX,rxgyroY,rxgyroZ,txacclX,txacclY,txacclZ,txgyroX,txgyroY,txgyroZ
0,-0.6751614,1.3024391,13.2638092,-31.6564884,17.7404575,-35.4045792,0.4285599,1.1204807,10.6373835,-2.8931298,-6.8320613,-2.0000000
10,-0.5913648,1.5753766,15.0019913,-18.4961834,-4.6259542,-39.0228996,0.2777260,1.0462608,10.6230183,-3.3969467,-6.6641221,-2.3969467
20,0.0861908,1.5586174,15.0187502,2.4885497,-40.8396950,-47.7862587,0.2274480,0.9504932,10.6972389,-3.1755726,-6.9694657,-2.8320611
30,1.9009864,1.0654143,17.3267498,20.5038166,-50.1679382,-62.0916023,0.1771700,0.9121862,10.6972389,-3.5419848,-6.7404580,-2.2366412
40,0.2370248,1.9608412,17.9085369,42.2977104,-91.8702316,-76.6412201,0.1244979,0.8978211,10.7211800,-2.9236641,-6.3969464,-2.6335878
50,1.3766589,1.8578910,19.0864792,72.0916061,-143.7709961,-91.2748108,0.0814024,0.8379663,10.8001890,-2.4045801,-5.7480917,-2.6106870
60,2.0829449,1.6687500,19.6126022,101.2213745,-163.1221313,-107.6564865,0.0478838,0.8283895,10.8672256,-1.4580153,-5.2366414,-1.5038168
70,2.9640064,0.7709290,19.5413742,130.7557220,-167.1908417,-119.2137375,-0.0095768,0.7924767,10.7044210,-0.2900763,-5.1068702,-1.6793894
80,2.4277081,1.2018831,19.4695492,163.5572510,-216.8854980,-130.5572510,-0.0359128,0.7661406,10.7930059,0.4732825,-4.5954199,-0.9770992
90,3.4811516,1.5346755,19.1223907,198.2213745,-250.1374054,-154.9770966,-0.0047884,0.8068419,10.8361015,1.0687023,-4.0610685,-0.8473282
100,6.4738884,2.0805507,18.6938305,225.5267181,-250.1374054,-189.8244324,0.0885850,0.8283895,10.7020273,1.7099236,-3.6946564,-0.5572519
110,8.1570034,2.1356170,18.7560806,232.1679382,-250.1374054,-224.0152740,0.1388630,0.8379663,10.6852674,2.2442749,-3.8396947,-1.0152671
120,6.8210459,0.7374104,17.8582592,250.1297760,-250.1374054,-250.1374054,0.2729376,0.9002152,10.7427282,2.3282442,-3.7480917,-0.4809160
130,6.7444315,0.5817881,16.0745888,250.1297760,-250.1374054,-250.1374054,0.4261657,0.8954269,10.6182299,2.2061069,-3.5572519,-1.8854961
140,6.3781209,0.6488253,14.5327301,250.1297760,-250.1374054,-250.1374054,0.3902529,0.9552816,10.5823174,2.1908398,-3.6106870,-1.5572519
150,5.9423780,0.3854645,13.0938225,250.1297760,-250.1374054,-250.1374054,0.3950413,1.0941446,10.5559816,1.9770992,-3.5343511,-2.6335878
160,5.5233951,0.2082945,11.2072010,250.1297760,-250.1374054,-250.1374054,0.4213773,1.1180865,10.5248566,1.7404580,-3.3358779,-2.5038168
170,4.7859845,0.2274480,9.3780403,250.1297760,-250.1374054,-250.1374054,0.4788379,1.0797794,10.5248566,1.5267175,-3.1755726,-2.3664122
180,3.8330972,-0.2011119,7.7643566,250.1297760,-250.1374054,-250.1374054,0.4692611,1.1300575,10.6541433,1.0992366,-3.0152671,-2.3206108
190,2.4731977,-0.6129125,6.9910331,244.9694672,-250.1374054,-250.1374054,0.3926471,1.0869620,10.6038647,0.9618320,-2.9160306,-3.2977099
200,0.9792235,-1.1276633,7.2280579,226.9694672,-250.1374054,-250.1374054,0.3016679,1.0558375,10.5607700,0.4580153,-3.2290077,-3.5496182
210,-0.7302278,-1.4604555,7.6733770,212.8015289,-250.1374054,-250.1374054,0.2298422,0.9888002,10.5895004,-0.1984733,-4.3282442,-4.1068702
220,-1.4221486,-2.7533178,6.9479380,198.8320618,-250.1374054,-250.1374054,0.2011119,1.0318956,10.5751352,-1.1068702,-4.8473282,-4.5267177
230,-1.8507085,-3.2824337,7.3262196,189.0610657,-250.1374054,-250.1374054,0.1029501,0.9265513,10.5799236,-1.6641221,-5.0229006,-4.4656487
240,-1.6615674,-3.1555417,7.2543941,183.5038147,-250.1374054,-250.1374054,0.0790083,0.8475431,10.6158361,-2.0839694,-4.8320613,-4.5801525
250,-2.0709739,-2.0422437,6.5600791,174.4351196,-250.1374054,-250.1374054,0.0047884,0.8451489,10.7139978,-1.7328244,-5.2213740,-3.9007633
260,-2.7078283,-2.1356170,4.7931671,149.8244324,-200.8244324,-250.1374054,-0.0215477,0.7445929,10.6182299,-1.5801526,-5.0381680,-3.9236641
270,-4.6710634,-2.1739240,3.5050933,112.0076370,-144.0076294,-250.1374054,0.0191535,0.8810617,10.7738523,-0.9389313,-4.6183205,-3.1832061
280,-6.8832946,-2.7724714,3.9264708,78.5572510,-102.2213745,-250.1374054,-0.0023942,0.8140244,10.7786407,-0.1908397,-4.2137403,-2.8015268
290,-9.7395630,-3.4548154,4.2233500,60.2061081,-59.9083977,-250.1374054,0.0430954,0.8475431,10.7546988,0.5648855,-3.5877862,-2.3053436
300,-11.9589767,-3.8546450,3.9575951,46.6946564,-27.2824421,-250.1374054,0.0694315,0.8355721,10.7187862,0.8625954,-3.2977099,-1.7022901
310,-13.7522240,-3.2848279,3.2465210,36.8244286,1.2977099,-198.5648804,0.1651991,0.8714849,10.7331514,1.4732825,-3.1755726,-1.0000000
320,-14.5351238,-2.5857246,2.7030399,23.0610695,9.5190840,-143.6183167,0.2944853,1.0031654,10.8001890,1.6030535,-2.9618320,-0.2671756
330,-14.9948082,-2.0302727,2.4636209,4.9847326,25.2824421,-89.2748108,0.3687052,1.0390782,10.6493549,1.8320611,-2.5496182,-0.7938932
340,-15.8471403,-1.5921360,1.9488702,-16.3358784,62.7099228,-32.7480927,0.3519458,1.0534433,10.6014709,1.9541985,-3.0916030,-1.1297710
350,-17.4416695,-1.7717001,1.4006008,-41.7480927,109.2061081,30.0305347,0.5123565,1.1444225,10.5320396,1.6412214,-2.9770992,-1.1297710
360,-19.4264526,-1.8770446,1.1516051,-72.8396912,161.4274750,108.0839691,0.5578461,1.1779412,10.5966825,1.3969465,-2.9923663,-2.1374047
370,-19.6131992,-2.4827745,1.1827296,-102.6030502,210.7786255,199.4656525,0.4525018,1.1061156,10.4362717,0.8244275,-3.1297710,-2.4427481
380,-19.6131992,-3.4715748,1.6543850,-127.6870193,248.4351196,250.1297760,0.4572902,1.1348459,10.5679522,0.4732825,-3.2366412,-2.6183207
390,-19.6131992,-4.7452836,2.1404054,-147.5496216,250.1297760,250.1297760,0.4285599,1.0630201,10.5511932,-0.0992366,-3.2519083,-3.6488550
400,-19.6131992,-6.5193777,2.8586621,-172.1755676,250.1297760,250.1297760,0.3543400,1.0702027,10.4626083,-0.8015267,-3.9083970,-3.5572519
410,-19.6131992,-10.4937325,6.3254485,-194.2290039,250.1297760,250.1297760,0.2298422,0.9744351,10.6732969,-1.2671756,-4.4351144,-3.5267177
420,-19.6131992,-16.7377777,11.4514084,-198.5725250,250.1297760,250.1297760,0.1987177,0.9409165,10.6397781,-1.6946565,-4.3664122,-4.2137403
430,-13.5535069,-19.6131992,15.5813847,-181.0000000,250.1297760,250.1297760,0.0598547,0.8714849,10.6900558,-2.0305343,-4.5419846,-4.2213740
440,1.1061156,-19.6131992,16.2134514,-154.7175598,250.1297760,250.1297760,0.0071826,0.7996593,10.7259684,-2.0763359,-4.3816795,-3.7938931
450,19.6126022,-19.6131992,10.6086531,-153.7022858,250.1297760,250.1297760,-0.0502780,0.7733232,10.8217363,-1.4274809,-4.0152674,-3.7022901
460,19.6126022,-19.6131992,4.9799142,-214.8625946,250.1297760,250.1297760,-0.1053443,0.7302278,10.9222927,-0.4732825,-3.7786260,-4.0610685
470,19.6126022,-12.4617558,12.6365318,-250.1374054,250.1297760,250.1297760,-0.0550664,0.7613522,10.7355452,0.2671756,-3.5648854,-3.3435113
480,19.6126022,2.8969693,19.6126022,-250.1374054,250.1297760,250.1297760,-0.0646431,0.7852941,10.8408899,0.8854962,-3.4885497,-2.2213740
490,19.6126022,2.0350611,19.6126022,-141.5496216,250.1297760,172.5038147,0.0502780,0.8786675,10.8241301,1.6106870,-3.0458016,-1.8625954
500,19.6126022,1.0725969,19.6126022,103.6717529,-81.9083939,-93.3358765,0.1029501,0.9002152,10.7834291,2.2748091,-2.6412213,-1.8015267
510,16.5534267,-1.2521610,16.3259773,220.4503784,-250.1374054,-205.6870270,0.2418131,0.9409165,10.6637201,2.8015268,-2.1221373,-1.5190840
520,4.6543045,0.0239419,8.4826136,213.6488495,-250.1374054,-183.6259613,0.2346306,1.0295014,10.5990763,2.8549619,-2.0000000,-1.1832061
530,6.5696559,4.6303625,5.3988972,164.4274750,-250.1374054,-89.6793900,0.2873027,1.0725969,10.5320396,2.7480917,-2.2366412,-0.8931298
540,18.9907112,7.8577299,2.7341642,53.0458031,-44.7175560,-29.3129768,0.4213773,1.1563935,10.5847120,2.6412213,-2.4809160,-0.6641222
550,8.4012108,7.0437055,3.9456241,-18.6793900,210.3969421,-6.1374044,0.4141948,1.1635761,10.5176744,1.9618320,-2.8473282,-0.6870229
560,0.3160330,4.4771342,4.7596488,-23.7328243,212.4198456,51.0381660,0.5051740,1.2425843,10.4602137,1.0992366,-3.2519083,-1.4732825
570,1.7238164,4.8314743,5.3246775,-13.2366409,155.6106873,91.0152664,0.4884146,1.1899122,10.4075413,0.5648855,-3.5343511,-1.6793894
580,5.1499014,4.9631548,6.4020624,-4.2061067,113.2519073,107.6793900,0.4118006,1.1587877,10.4434547,-0.2748092,-3.8244274,-2.7099237
590,8.8848372,4.4627690,6.6127515,9.3816795,103.9847336,105.5877838,0.3567342,1.1085097,10.5535870,-0.9770992,-4.6946564,-3.1832061
600,11.3125448,4.6830344,5.6335278,19.5114498,129.6412201,89.3358765,0.3112446,1.0630201,10.5152798,-2.0305343,-5.2595420,-3.4656489
610,11.2694502,4.9320302,3.4596038,13.6030531,166.0229034,66.8931274,0.2489957,1.0127422,10.5655584,-2.8625953,-5.9694657,-3.8854961
620,10.0412302,4.7811961,2.1595588,-4.8778625,179.8015289,46.6259537,0.1364688,0.9169745,10.6685085,-3.2977099,-6.1984735,-4.3587785
630,9.0284882,4.2065907,1.8938038,-23.6488552,162.8396912,28.5267181,0.0071826,0.8475431,10.6517487,-3.2748091,-6.3282442,-3.9083970
640,8.1402445,3.5769191,2.3056045,-38.8015251,114.8167953,11.5343513,-0.0215477,0.7948709,10.8408899,-3.0839694,-6.3664122,-3.8244274
650,7.5440907,3.2082138,3.4979107,-47.5496178,50.6564903,-1.5877863,0.0167593,0.7996593,10.8648319,-2.4503818,-6.0916033,-4.3053436
660,7.7475972,3.1866663,5.2600341,-50.2442741,-6.7633586,-12.7404585,-0.0670373,0.7805058,10.8456783,-1.3740458,-5.4122138,-3.5114503
670,7.9223728,2.9256995,6.8689294,-48.6641235,-38.3816795,-20.9083977,0.0167593,0.7565638,10.8504667,-0.4198473,-5.1984735,-2.9083970
680,7.8601241,2.8658447,8.0444765,-43.0152664,-50.1068687,-25.5190830,0.0454896,0.7302278,10.7283630,0.2061069,-4.8015265,-2.2290077
690,7.4555058,2.5546002,8.6214762,-34.3358765,-36.8244286,-26.0687027,0.1412572,0.7996593,10.7618818,0.7480916,-4.2977099,-1.8167939
700,6.5672617,2.6527619,8.7723103,-26.3816795,-11.7404585,-19.9083977,0.1651991,0.7924767,10.8097658,1.5114504,-3.3969467,-1.6641221
710,6.1387019,2.6575503,8.3341732,-20.7099228,13.8167934,-11.4732828,0.2082945,0.8882443,10.7690639,1.9694656,-3.1145039,-2.1068702
720,5.6598639,2.4995339,7.1586266,-17.0000000,38.7328262,5.0000000,0.2896969,1.0247130,10.7259684,2.7328243,-3.0610688,-1.9389313
