timestamp,rxacclX,rxacclY,rxacclZ,rxgyroX,rxgyroY,rxgyroZ,txacclX,txacclY,txacclZ,txgyroX,txgyroY,txgyroZ
0,0.6919208,1.3383518,9.9095497,2.5343511,-7.9312978,3.2366412,-1.0486550,2.1643472,10.0268650,7.6412215,2.7328243,0.5038168
10,0.7469871,1.3359578,9.8640604,2.8015268,-6.7404580,4.3740458,-1.0893562,2.1835008,10.0915089,5.8854961,0.5419847,-0.2061069
20,0.8427547,1.3670821,9.6988611,3.1755726,-7.1221375,4.8854961,-1.1324517,2.2505381,10.0268650,4.4885497,-1.1679389,-0.2442748
30,1.0151364,1.4413021,9.8305416,3.1374047,-7.5801525,5.0687022,-1.1420283,2.3103929,10.1657286,3.5648854,-1.9694656,-1.0229008
40,1.1348459,1.4413021,9.7395630,2.9847329,-6.8244276,4.8625956,-1.3598996,2.2577207,10.3572636,3.7709923,-1.0610687,-0.0687023
50,1.2354017,1.5322813,9.7204094,2.4580152,-6.1221375,3.5496182,-1.3527170,2.2337787,10.4889441,4.6870227,-1.1145039,1.4809160
60,1.2976507,1.4006008,9.7156210,1.8167939,-6.1603055,2.2137403,-1.2689204,2.2816625,10.5775290,5.8702292,-1.2519084,2.4580152
70,1.3024391,1.3982066,9.7299862,0.4351145,-5.3816795,1.1984733,-1.1061156,2.4348907,10.4554253,6.8549619,0.6106870,1.1755725
80,1.3096216,1.3958124,9.6102762,-0.4961832,-4.3969464,0.3511450,-1.1372399,2.4731977,10.5392218,8.0992365,4.6183205,1.8396946
90,1.1755470,1.3862357,9.6318245,-0.6335878,-4.9694657,-0.4198473,-1.1731528,2.2888451,10.4410601,9.2061071,8.0534353,2.0763359
100,1.0773853,1.3982066,9.7299862,-0.9618320,-6.4274807,-1.3129771,-1.2473727,2.2649033,10.2758608,9.6946564,8.5725193,1.9618320
110,1.1659702,1.6041069,9.7682934,-1.3893130,-6.5343513,-2.0381680,-1.2545552,2.3199697,10.1848822,9.3740454,8.0916033,2.0076337
120,1.1707586,1.4843974,9.8233595,-1.9312977,-5.1297708,-3.0458016,-1.1970947,2.3486998,10.0316534,8.3435116,6.1145039,1.4809160
130,1.0366840,1.4867916,9.7730818,-1.3129771,-4.2977099,-4.0839696,-1.1444225,2.3941894,9.9023676,6.5419846,4.8396945,0.3664122
140,0.9600700,1.4724265,9.7994175,-1.8015267,-3.0534351,-3.3969467,-1.2449785,2.3223639,9.8616667,4.4580154,4.0610685,0.1145038
150,0.9792235,1.3455344,9.8425131,-1.4198474,-1.6412214,-3.4809160,-1.2784972,2.2074428,9.9598284,2.5267177,1.1832061,0.2900763
160,0.8451489,1.3934183,9.7826586,-1.2900764,-0.6793893,-3.0152671,-1.1085097,2.3702476,9.8568783,1.0305344,-2.9770992,-0.4961832
170,0.8427547,1.3407460,9.7826586,-1.2442749,-0.6412213,-2.1374047,-1.1132981,2.4061604,10.1465750,-0.3664122,-4.3435116,-1.6335878
180,0.8355721,1.2569494,9.8329363,-0.6259542,-1.5877863,-1.6183206,-1.1851238,2.4061604,10.2998028,-0.6488550,-3.2366412,-2.9770992
190,0.8427547,1.3311694,9.8712435,-1.0916030,-0.6335878,-0.2519084,-1.3072275,2.4181314,10.7738523,3.0152671,2.4045801,-2.2519083
200,0.8523315,1.4173602,9.8281479,-1.2900764,0.0992366,0.3664122,-1.2808913,2.4588325,10.6158361,5.2061067,5.0916033,-2.6030533
210,0.9504932,1.3431402,9.7754755,-1.4732825,-0.6412213,0.7862595,-1.1755470,2.3989778,10.4865494,7.0000000,7.5877862,-3.3969467
