timestamp,rxacclX,rxacclY,rxacclZ,rxgyroX,rxgyroY,rxgyroZ,txacclX,txacclY,txacclZ,txgyroX,txgyroY,txgyroZ
0,0.8523315,8.0899658,2.8203552,44.6259537,-35.9389305,0.9618320,-1.8339491,8.5831690,9.1793222,6.1526718,1.8778626,-4.3740458
10,-0.0191535,7.2352405,1.9416877,6.8549619,-17.8625946,-14.9694653,0.5267217,6.9646969,5.9687142,15.9312973,-4.9007635,-15.3816795
20,0.2992737,7.5632443,2.4588325,10.9618320,-26.0152664,-13.7786255,0.2466015,6.7971039,5.5952206,18.8854961,13.5496187,-16.8091602
30,0.4620786,7.6709828,2.2912393,13.4732828,-26.4045811,-13.4198475,-0.1244979,6.7109132,5.5521255,19.9160309,21.0076332,-15.2977095
40,0.4046180,7.7811155,1.7190280,12.3587790,-25.5648861,-11.7862597,-0.3208214,6.7372489,5.4898763,21.4351139,27.0305347,-11.4503813
50,0.3519458,8.2815018,1.0917504,-0.4045801,-25.0916023,-5.6870227,-0.2106887,6.7516141,5.3007355,22.1297703,37.6183205,-3.4885497
60,0.4094064,8.7531567,1.2018831,-7.1297708,-23.7633591,-3.0152671,-0.0670373,6.7611909,5.4802995,21.8320618,42.7938919,-2.0992367
70,0.2896969,9.1817169,0.9002152,-14.0229006,-19.8625946,0.5267175,-0.0143651,6.7731619,5.5090299,21.4732819,45.2824440,-2.3511450
80,0.3040621,10.4554253,0.2226596,-35.5572510,-8.5419846,7.9770994,-0.0430954,7.1322904,5.4946647,16.0229015,42.3816795,-8.5267172
90,0.6991033,11.0276365,0.3758878,-48.5267181,-2.9465649,6.9618320,-0.4094064,7.4794478,5.4874821,11.8473282,37.5419846,-11.0458012
100,0.8355721,11.7674408,1.6831152,-61.0152664,4.7557254,-2.3816793,-0.9026094,7.9247670,5.4826937,0.4198473,25.4274807,-15.8244276
110,0.5626345,11.9086981,2.6551561,-59.3816795,6.1221375,-8.3893127,-1.2066715,8.2719250,5.7508430,-5.0763359,19.6564884,-16.3664131
120,-0.0981618,12.0427732,3.3758070,-53.0152664,6.7709923,-10.2671757,-1.3862357,8.6023226,6.0501165,-8.9541988,15.6564884,-17.4809170
130,-0.4860204,12.1169930,3.7493007,-43.4885483,5.4045801,-7.8625956,-1.5993185,8.8608952,6.4882536,-9.9312973,13.6335878,-16.2977104
140,-0.6631905,12.4952745,4.1419477,-33.4732819,3.8167939,-1.7404580,-1.7046629,9.1673517,6.8473821,-8.0992365,11.9312973,-15.4732828
150,-0.5530578,12.6580801,4.4531922,-21.8244267,1.8320611,6.0992365,-1.8411317,9.4043760,7.0389171,-4.9083967,10.2748089,-14.1755724
160,-0.1915352,12.7155399,4.6686692,-8.7480917,-1.3664122,12.1832066,-1.9033806,9.6964674,7.1035600,-1.5877863,9.6030531,-12.4580154
170,1.1085097,12.7490587,4.2616572,16.6488552,-13.0152674,8.4274807,-2.0709739,10.2207947,7.0796180,4.5801525,8.8091602,-10.0152674
180,1.9297167,12.0140429,3.6343796,28.9847336,-25.7404575,-21.8473282,-2.2122312,10.5176744,7.5560617,11.1832066,1.4961832,-4.8473282
190,1.7118455,11.5399933,3.7277529,28.9923668,-25.6030540,-33.1221390,-2.2194135,10.5224628,7.7643566,15.5725193,-1.1374046,-3.2900763
200,1.2138541,10.8959560,3.5864959,28.2900772,-20.7786255,-41.8473282,-2.1475880,10.3093796,7.6757712,21.7709923,-2.5038168,-1.4809160
210,0.4908088,10.3764172,3.2273674,26.4809170,-14.2061071,-47.4122124,-2.1068866,10.1872759,7.5776095,27.8091602,-1.7786260,-0.0152672
220,0.0215477,9.9526453,2.9879484,22.8396950,-8.0916033,-50.0992355,-2.2170193,10.0962973,7.5512733,34.3816795,-0.4961832,1.0076336
230,-1.9752063,8.4203644,2.1811066,21.7557259,-11.2442751,-52.7709923,-1.9871773,8.9327211,6.1865854,57.1145020,7.2748094,14.5877867
240,-2.2481439,8.3772688,1.9009864,17.8091602,-14.8167934,-51.4122124,-1.7286048,8.7172441,5.8873119,57.3816795,7.3358779,17.1374054
250,-2.4564383,8.1665802,1.7142396,12.2442751,-15.7938929,-49.8549614,-1.5059452,8.4897957,5.4491754,57.1679382,7.1221375,18.5038166
260,-2.5593886,8.0348997,1.6424140,6.6793895,-13.5496187,-48.8396950,-1.3503228,8.2671366,5.1594782,55.8244286,5.5496182,18.8778629
270,-3.1411765,7.7021074,1.6184721,-5.7099237,-5.8091602,-46.7786255,-0.8619082,7.8002691,4.6136031,49.3587799,1.2213740,18.2519093
280,-3.3542595,7.5704269,1.9680238,-10.7328243,-4.7480917,-42.2824440,-0.6344602,7.6518297,4.4675574,45.0610695,-1.5343511,17.0076332
290,-3.4787574,7.3166428,2.2792683,-13.5343513,-3.2061069,-35.1450386,-0.3303981,7.4794478,4.1156116,40.6564903,-4.2900763,15.1832066
300,-3.6224086,7.2112985,2.4588325,-15.0229006,-1.6870229,-26.2519093,-0.1771700,7.3645267,4.0749106,35.8244286,-6.4122138,13.1984730
310,-3.7085996,7.1801744,2.7126167,-14.6793890,-3.5267177,-15.4580154,-0.0383070,7.3477674,3.9456241,31.7328243,-7.9694657,11.1755724
320,-3.6870518,7.1538382,3.1794837,-10.6793890,-9.3816795,-3.6335878,-0.0670373,7.2160869,3.8737986,27.7633591,-8.7022905,9.4809160
330,-2.6024840,6.9934273,3.3782012,3.0839694,-21.8320618,19.0458012,0.1364688,6.9670911,3.5769191,20.1832066,-9.3053436,7.2061067
340,0.2370248,7.9319496,2.2050486,27.2519093,-34.9236641,36.2137413,0.0095768,6.6821828,3.4572096,5.9694657,-2.6793892,-1.7786260
350,1.8171898,9.2343884,0.4453192,18.0916023,-19.7022896,28.7633591,-1.2138541,7.7404146,3.4859397,-12.8167934,-1.9770992,-13.1374044
360,1.2737088,9.4522600,-0.1364688,11.0076332,-11.4351149,23.4885502,-1.4580613,8.1234846,3.6104376,-19.2824421,-6.4274807,-14.3129768
370,0.6512195,9.8353300,-0.4285599,3.4045801,-3.1297710,20.1145039,-1.5921360,8.3964224,3.8761928,-24.5954189,-9.9541988,-15.2290077
380,-0.0933734,10.3069859,-0.5746055,-2.4122138,4.5114503,18.2824421,-1.5035510,8.7220325,4.0533628,-28.2061062,-12.5954199,-15.9770994
390,-0.8068419,10.9869356,-0.4908088,-5.6717558,9.5114508,16.9236641,-1.4484847,9.1170731,4.3598189,-29.8015270,-13.5038166,-16.9465656
400,-1.2282192,11.3532467,-0.7565638,-7.5267177,11.6335878,14.2977095,-1.4867916,9.5288744,4.7333126,-28.3587780,-12.2061071,-18.4122143
410,-1.8363433,12.0236197,-0.9050036,-11.2900763,9.7022905,10.9847326,-1.6376256,9.8640604,4.9918852,-25.3435116,-9.9770994,-18.9007626
420,-2.2194135,12.3851423,-0.3734936,-14.8702288,3.3587787,8.0458012,-1.8124014,10.1369982,5.0852585,-22.1450386,-8.4961834,-18.3358784
430,-2.7748656,12.7179346,0.6631905,-13.9770994,-6.4732823,6.2290077,-2.0326669,10.3405046,5.0373745,-20.2061062,-7.3893127,-17.7175579
440,-3.0525916,13.2446556,1.9177457,-6.0381680,-16.4961834,7.2900763,-2.1882892,10.5511932,5.2384863,-18.0534344,-5.9770994,-15.4732828
450,-2.9903426,13.7091284,2.8275378,7.2442746,-24.4122143,9.0381680,-2.0925217,10.6397781,5.5784616,-15.9694653,-4.5572519,-13.4351149
460,-2.6431851,14.0107965,3.1842721,22.6030540,-28.3969460,9.0000000,-1.9512644,10.7020273,5.8513989,-11.5725193,-1.7786260,-10.9847326
470,-2.1763182,14.1664190,3.2920105,37.0152664,-28.6488552,8.6106873,-1.7693061,10.8528605,6.2224984,-6.0000000,0.9236641,-10.1832066
480,-1.7022687,14.2238798,2.8059900,46.3587799,-29.0381680,9.0458012,-1.5658000,11.0060892,6.5361371,0.7938932,3.3893130,-9.4045801
490,-1.0318956,14.3124647,2.9400647,51.5572510,-32.7404594,8.7404585,-1.4365137,11.3053627,6.9144192,7.3740458,4.1679387,-8.7099237
500,0.0191535,14.1496601,3.4045374,56.8473282,-37.6106873,3.7633588,-1.0175306,11.3963413,7.3070664,14.7938929,4.6793895,-8.3664122
510,0.9313397,13.6923695,3.8043671,63.7633591,-39.2824440,-6.8396945,-0.6057299,11.3939476,7.9750452,25.2824421,6.4045801,-9.3587790
520,1.4245427,13.1321287,4.0892754,71.7175598,-35.1297722,-20.9541988,-0.0766141,11.6668854,8.8201942,42.7099228,7.0992365,-13.1221371
530,1.1516051,12.3731709,3.5601597,77.7938919,-24.6793900,-35.1526718,0.1077385,11.5759058,9.1434097,67.7709961,10.1068707,-20.6793900
540,0.6368544,11.7123747,2.7796540,78.7022934,-11.1755724,-45.0610695,-0.1604107,11.3700056,8.7244263,95.5038147,15.1908398,-30.8015270
550,0.0263361,10.9941177,1.8650736,74.7938919,2.5648854,-50.3740463,-0.7876883,11.3532467,7.3429790,121.3664093,20.8778629,-37.0839691
560,-0.3663110,10.3907824,1.4029950,69.8244247,13.6030531,-53.3511467,-1.4221486,11.4418316,5.2049680,137.2671814,25.8549614,-39.0152664
570,-0.8403605,9.5599985,0.8427547,64.3282471,22.0916023,-54.6870232,-1.8124014,11.1784706,3.4619980,142.7633514,29.4961834,-36.6183205
580,-1.4604555,8.9686337,0.4932030,57.9923668,24.4503822,-52.9771004,-2.1308286,10.9222927,1.9656296,139.5419922,32.2137413,-32.1603050
590,-2.0518203,8.3724804,0.3615226,54.0152664,19.6412220,-48.7786255,-2.4109488,10.5416164,0.7781116,128.3587799,33.6641235,-25.7480907
600,-2.5809362,7.7906923,0.6368544,53.2595406,11.8625956,-41.9389305,-2.6072724,10.0962973,0.2825144,111.6564865,33.7099228,-20.0305347
610,-2.7557120,7.1945391,0.7086801,55.3893127,2.9160306,-32.8244286,-2.9520357,9.5695753,0.7278336,89.4732819,31.3282452,-15.5954199
620,-2.7581062,6.7827387,0.6536137,57.5496178,-8.0992365,-22.6870232,-3.2752512,9.0691900,1.5681942,72.3435135,23.0610695,-13.0152674
630,-2.5881188,6.4619174,0.7852941,59.3740463,-18.0381680,-12.8473282,-3.3973548,8.4945841,2.5378408,58.7862587,13.3053436,-9.3435116
640,-2.2122312,6.2608056,0.9433106,60.0687027,-23.0000000,-3.8778627,-3.2632802,7.8553357,2.9089401,49.1832047,4.6412215,-5.9465647
