timestamp,rxacclX,rxacclY,rxacclZ,rxgyroX,rxgyroY,rxgyroZ,txacclX,txacclY,txacclZ,txgyroX,txgyroY,txgyroZ
0,4.2281384,9.0117292,-5.1163831,-56.8396950,24.7328243,8.7175570,-0.0335187,9.2559366,5.6622581,24.2824421,10.8702288,-0.5496183
10,3.7421181,9.6246414,-3.9049230,-42.2366409,12.2671757,-1.9770992,-0.3447633,9.9622221,6.4379754,27.4351139,-2.4656489,-3.0381680
20,3.2393384,9.4522600,-4.2472920,-39.7557259,9.8931293,0.8702290,-0.4237715,10.1010857,6.5696559,31.8778629,-2.6335878,-2.5114503
30,2.8466914,9.4091644,-4.7788019,-40.6793900,5.3282442,6.2671757,-0.5195391,10.1513634,6.8234401,37.8244286,-2.4961832,-0.4961832
40,2.7820482,9.3517036,-4.7357068,-41.2595406,-1.0610687,11.3816795,-0.5865764,10.2136126,6.9000540,44.8015251,-2.1221373,1.8091604
50,2.3917952,9.3181858,-4.5441718,-38.8854980,-10.7328243,16.9389305,-0.5267217,10.2064295,6.6630292,52.1145020,-1.5190840,3.0229008
60,1.9464760,9.3181858,-4.6040263,-33.7251892,-22.5572510,25.4656487,-0.4381367,10.2399483,6.4499464,58.5877876,-0.9236641,5.4885497
70,2.0877333,9.4450769,-5.0349803,-29.9465656,-30.9236641,34.2366409,-0.3806761,10.2423429,6.2967181,64.1297684,0.2366412,6.8473282
80,2.0542145,9.6126709,-5.6718349,-29.2519093,-34.6488533,40.9618340,-0.3591284,10.3428984,6.0094156,68.9007645,1.6030535,6.9694657
90,1.3407460,9.8353300,-6.8114691,-33.1297722,-40.1984749,48.7404594,-0.4237715,10.3812056,5.8274570,74.2900772,4.2290077,7.9083967
100,1.2018831,10.0196829,-7.5129666,-44.3053436,-47.0076332,57.4045792,-0.5626345,10.3548698,5.5952206,79.0457993,7.1221375,9.9083967
110,1.3694763,10.1441803,-7.1514440,-55.2213745,-54.6870232,62.2900772,-0.7469871,10.3596573,5.3941088,82.9236679,8.7938929,12.9541988
120,1.3144100,10.0532017,-6.6486640,-59.3511467,-66.0610657,65.4122162,-0.8595140,10.3357162,5.0661049,85.7022934,8.5419846,16.3511448
130,1.6376256,10.0172882,-6.3158717,-60.8702278,-71.7022934,69.2442780,-0.8858501,10.1800938,4.5393834,86.8702316,6.7938933,19.9312973
140,1.7884595,10.1896706,-5.3821378,-56.8854980,-68.4656525,70.3358765,-0.7565638,10.0412302,4.2568688,86.3816757,4.2519083,24.0305347
150,1.0175306,10.4410601,-5.2360926,-46.4122124,-66.3358765,72.0076370,-0.6248835,9.9119444,3.9312592,84.3053436,1.5343511,26.0381680
160,-0.1173153,10.5033092,-6.9407554,-42.2748108,-62.8244286,79.4274826,-0.4548960,9.5599985,3.6678982,81.4045792,-1.0534351,28.2061062
170,-0.8068419,10.7690639,-8.2240410,-48.2061081,-55.8320618,90.0305328,-0.3519458,9.4331064,3.3614421,77.9389343,-4.8091602,28.3969460
180,-2.3199697,10.7139978,-9.1936874,-60.2748108,-51.2519073,104.3129807,-0.2035061,9.2296000,3.2489152,74.6793900,-8.8549614,29.4580154
190,-3.7804251,10.5871058,-9.1098909,-71.3511429,-54.5114517,127.8625946,-0.1484398,8.9303265,2.9448531,71.3435135,-12.2290077,29.7938938
200,-4.9224534,10.0771437,-8.3796635,-74.4809189,-68.8549652,159.6030579,0.0550664,8.6645718,2.7461352,67.2900772,-14.9465647,30.5496178
210,-5.0254035,9.3110027,-8.0875721,-74.0610657,-84.9694672,192.8778687,0.2274480,8.3222027,2.3917952,62.6641235,-17.4122143,30.1450386
220,-3.8259149,8.9279327,-6.8330169,-68.0992355,-95.4961853,223.8702240,0.4022238,8.0492649,2.2553265,57.7480927,-19.2061062,30.5954189
230,-2.2194135,8.3293848,-5.9112539,-55.4961815,-98.1908417,243.8625946,0.6153067,7.7356262,2.0326669,52.6335869,-19.9236641,28.7251911
240,-1.6735384,7.6183109,-5.5281835,-41.2519073,-92.9923630,250.1297760,0.7948709,7.5033898,2.0733681,48.3206100,-19.8091602,27.2824421
250,-1.0749911,6.9311786,-6.3350253,-36.4351158,-78.9465637,250.1297760,0.9097920,7.2711535,2.0350611,45.0305328,-19.4961834,25.0229015
260,0.0670373,6.0716643,-6.5888095,-39.4274826,-56.2671738,250.1297760,1.0678085,6.9958215,1.9488702,43.1374054,-18.6870232,23.1832066
270,1.3168042,5.6119800,-6.6414814,-44.3816795,-34.6870232,250.1297760,1.2354017,6.8473821,1.9368993,41.6717567,-17.6488552,21.2442741
280,2.7533178,5.2408805,-6.3829093,-48.3587799,-20.2900772,250.1297760,1.3455344,6.7420373,1.6328372,40.1526718,-17.1679382,17.9541988
290,4.0294209,5.1020179,-6.0453281,-49.9541969,-13.6030531,250.1297760,1.4269369,6.7085190,1.2330076,37.6335869,-16.6564884,14.5419846
300,5.0852585,4.5800843,-5.8274570,-50.9236641,-14.2900763,250.1297760,1.4891858,6.7994981,0.9337339,34.0228996,-15.2442751,10.6106873
310,6.0549049,3.5146701,-6.0836353,-57.2366409,-15.6793890,250.1297760,1.5442522,7.0197635,0.8259954,28.9541988,-13.5572519,7.0305343
320,6.6941538,1.9871773,-5.9830794,-69.3893127,-17.1145039,244.2824402,1.2856797,7.2041159,0.5841822,22.7557259,-11.8625956,3.0076337
330,7.1083484,-0.1197095,-5.7436604,-85.9007645,-20.3740463,220.6946564,0.9624642,7.4626884,0.5674229,15.7862597,-11.5954199,-0.2137405
340,8.3269911,-3.3710186,-4.9918852,-103.7709961,-27.8091602,192.3206177,0.7014975,7.7643566,0.5243275,7.7786260,-13.3816795,-0.7862595
350,10.2279778,-7.1466556,-3.7780309,-120.4885483,-40.2748108,155.9465637,0.5243275,7.9822278,0.7302278,-0.2137405,-16.0839691,-1.2442749
360,12.7873659,-11.9374285,-2.2601149,-136.3435059,-53.0458031,110.9770966,0.3471575,8.2264347,0.8044477,-7.3740458,-18.7175579,-1.4580153
370,16.0674057,-16.6013088,0.2992737,-150.6488495,-68.2900772,59.9541969,0.2849085,8.4395180,1.1492109,-12.7709923,-21.2442741,-2.4045801
380,19.6126022,-19.6131992,5.5808558,-150.2671814,-78.0687027,8.9236641,0.3710994,8.7579451,1.5035510,-15.5419846,-22.3129768,-2.9465649
390,19.6126022,-19.6131992,10.6613255,-133.0992432,-70.9465637,-26.7786255,0.4884146,9.0380650,1.6663558,-16.0687027,-21.5648861,-4.3206105
400,16.0841656,-19.6131992,9.2104464,-126.6641235,-26.9541988,1.9541985,0.4453192,9.2966375,1.8435259,-14.4580154,-19.7786255,-6.0458016
410,7.6254935,-15.4616756,8.3724804,-151.8931274,57.5343513,134.9465637,0.4955972,9.5767574,1.9728121,-11.2748089,-16.2900772,-8.3358774
