timestamp,rxacclX,rxacclY,rxacclZ,rxgyroX,rxgyroY,rxgyroZ,txacclX,txacclY,txacclZ,txgyroX,txgyroY,txgyroZ
0,1.0821736,3.3183465,8.7411861,-16.5801525,76.2442780,7.8854961,-2.7150109,1.5801650,10.1944590,-0.0687023,-2.9160306,-5.2366414
10,0.7685348,3.0837159,9.4594421,-8.2213745,37.3129768,-1.5114504,-2.9711890,1.6280488,10.0388365,-0.4045801,-5.9236641,-0.7862595
20,0.9073978,3.1196289,9.3588867,-5.1297708,25.9465656,-6.4274807,-2.6120608,1.5873476,10.1920643,0.3740458,-5.1755724,0.2061069
30,-0.2489957,2.9352763,9.8257532,-1.7633588,40.4351158,-2.0534351,-2.1667414,1.8531027,10.2040358,-0.2595420,-5.9160304,0.4580153
40,0.4357425,3.0669568,9.5432396,-8.2137403,10.6870232,-2.6106870,-2.4253139,1.7812769,10.1872759,-0.8702290,-3.2213740,-6.5648856
50,0.2992737,2.9065459,9.9263096,-1.6030535,-0.7251908,-9.0687027,-2.6527619,1.6304430,10.2184010,-0.2900763,-3.1832061,-6.3206105
60,-0.1101327,2.8802099,9.3349447,1.9236641,-4.4427481,-10.0763359,-2.7269819,1.6065011,10.2112179,0.9694657,-2.8549619,-4.7175574
70,-0.5339043,3.0478032,9.5480280,0.9312977,-5.7633586,-10.2519083,-2.8347204,1.6639616,10.1298151,1.0534351,-3.3435113,-4.8854961
80,-1.1444225,2.6671271,9.6318245,1.5801526,-12.6564884,-4.1603055,-2.6910689,1.5873476,10.2782555,1.1832061,-4.3816795,-1.3206106
90,-0.9361281,2.7988074,9.0883436,4.5496182,-19.1526718,3.4885497,-2.5378408,1.8578910,9.9526453,1.1145039,-3.8320611,-1.6641221
100,-0.8092360,2.9879484,8.8465300,4.0839696,-31.1221371,5.3435116,-2.4612267,1.9464760,9.9717989,0.0076336,-4.3740458,0.0000000
110,-0.4740495,3.0885043,8.7459745,1.6564885,-40.0076332,6.5267177,-2.2337787,1.9177457,10.1154509,-0.1374046,-4.9465647,-0.5267175
120,-0.1819584,2.9185169,8.6885138,-2.6335878,-48.0763359,9.3740454,-2.1619530,1.9392935,10.1130562,0.0687023,-4.5114503,-2.0534351
130,0.6368544,2.8251436,8.7411861,-6.4122138,-52.0000000,10.3740454,-2.1739240,1.9560528,10.0771437,-0.1908397,-3.5419848,-1.8396946
140,0.6919208,3.7157819,8.6621771,-7.7709923,-47.6030540,15.2366409,-2.1068866,2.0015423,10.1274214,-0.2137405,-2.9465649,-1.7786260
150,1.6136837,3.9408360,8.2503767,-18.6335869,-71.8015289,20.3740463,-2.1835008,1.8985922,10.1920643,-0.0229008,-2.5343511,-2.2748091
160,2.4324965,3.4452386,8.2862902,-33.9312973,-94.3206100,17.3587780,-2.0997043,1.8746504,10.1609402,0.1526718,-2.4580152,-3.7786260
170,3.7205703,3.5529771,9.0165176,-47.3129768,-100.5801544,11.8167934,-2.1882892,1.8722562,10.1609402,-0.0076336,-2.3587787,-4.6488547
180,6.2033448,3.7588775,11.7889891,-57.7633591,-85.2213745,4.7633586,-2.3894010,1.8507085,10.1657286,-0.2290076,-2.3206108,-5.1068702
190,8.6693602,4.1443419,13.8982697,-66.0229034,-92.8167953,-14.8473282,-2.3894010,1.7932479,10.0819321,-0.4732825,-2.3511450,-5.0763359
200,10.5009146,4.2425036,17.0585995,-63.5725174,-105.4732819,-49.4580154,-2.4779861,1.7621235,10.1872759,-0.7480916,-2.9160306,-4.9694657
210,10.5368280,3.6942344,19.0984497,-43.8320618,-113.2137375,-87.6488571,-2.6599445,1.6926919,10.1250277,-0.3893130,-2.5954199,-4.8244276
220,9.3540983,2.2242019,19.6126022,-14.3511448,-124.4122162,-123.0916061,-2.7676830,1.7094513,10.3333216,0.8320611,-1.1679389,-3.5267177
230,9.2487535,1.8028246,19.6126022,22.4198475,-121.1450348,-149.5877838,-2.7916248,1.7094513,10.2327662,3.0458016,3.5725191,-1.9541985
240,7.7787213,2.0183017,19.1176033,55.6641235,-118.1068726,-166.7099304,-3.2632802,1.6543850,10.4506369,7.1145039,10.3664122,1.7633588
250,6.6941538,1.7429699,17.7122135,81.3282471,-125.2366409,-182.7404633,-3.0358322,1.7597293,9.9813757,8.5343513,12.9389315,4.5267177
260,5.0541339,1.4245427,16.4815998,101.2595444,-142.0381622,-196.3740387,-3.2704628,1.8650736,10.2758608,8.3129768,9.5725193,6.4045801
270,3.7804251,0.9696468,15.5478659,122.9465637,-179.4045868,-205.3511505,-3.0932927,1.7357874,10.6086531,11.0381680,10.1908398,9.5190840
280,2.9592183,0.6560079,14.4297800,147.2671814,-230.8854980,-216.6106873,-2.7988074,1.7453641,10.5344334,14.7480917,15.2595415,10.2977095
290,3.0932927,1.3072275,12.5623121,165.3129730,-250.1374054,-234.4961853,-2.6264257,1.8770446,10.5200682,15.4427481,12.6030531,10.7480917
300,2.6216373,1.0797794,10.3572636,171.9465637,-250.1374054,-250.1374054,-2.4372849,1.9368993,10.3716288,15.7328243,10.5496187,9.1603050
310,2.2002602,1.0175306,9.0667953,165.4656525,-250.1374054,-250.1374054,-2.0422437,1.9153515,10.1753054,16.4885502,9.4122133,6.8320613
320,2.2816625,1.1492109,8.3389616,150.5877838,-250.1374054,-250.1374054,-1.8554969,2.0254843,10.2662840,17.3893127,10.8091602,4.5419846
330,1.9512644,0.8044477,8.0420828,134.9770966,-250.1374054,-250.1374054,-1.9033806,2.0350611,10.5128860,20.0763359,15.4274807,2.0381680
340,1.1013272,0.6512195,8.6526003,126.9542007,-250.1374054,-250.1374054,-2.1068866,2.1332228,10.8456783,23.6259537,23.1526718,1.8702290
350,0.1244979,0.5506636,8.7459745,129.0992432,-250.1374054,-250.1374054,-2.5115047,2.0326669,11.0013008,28.7480907,31.0534344,3.0687022
360,-0.6081241,0.4429250,8.1546097,136.2213745,-250.1374054,-250.1374054,-2.5019281,1.9321109,11.6142130,36.4427490,39.9694672,5.0305343
370,-1.2569494,0.4836263,7.2687593,140.4656525,-250.1374054,-250.1374054,-2.3941894,1.8602852,11.9781294,46.7862587,55.7786255,5.3053436
380,-1.6879035,0.7278336,6.3565731,139.0458069,-250.1374054,-250.1374054,-2.4516499,1.8866212,11.8105364,55.7251892,69.1679382,5.4809160
390,-1.9704180,0.8044477,5.5736732,132.6793823,-250.1374054,-245.4732819,-2.6503677,1.8890154,11.3412752,61.6030540,79.7175598,4.6106873
400,-1.8842272,1.0295014,4.8338685,122.6030502,-250.1374054,-240.3206177,-2.6192431,1.5250987,10.6613255,63.9312973,91.5954208,3.4427481
410,-2.1835008,0.9265513,4.2640514,108.8396912,-250.1374054,-237.6946564,-3.0501974,2.1547706,10.2351599,64.6030502,103.9542007,2.8549619
420,-2.5881188,0.7757174,3.9935081,94.4274826,-250.1374054,-233.6106873,-2.7413468,2.0709739,9.3852224,59.1297722,117.3206100,4.1679387
430,-3.1435707,0.5267217,4.1395535,82.1450348,-231.2748108,-226.2977142,-3.2369442,2.9855542,8.8872309,57.1297722,119.0839691,5.6564884
440,-3.1004753,-0.2418131,4.5944495,90.6030502,-151.2213745,-215.2442780,-3.6463506,2.9424589,8.3389616,58.1221390,98.1984711,0.2595420
450,-4.6519103,0.0000000,4.3765783,103.4503784,-62.6793900,-192.2824402,-4.7811961,2.8873925,7.6087341,54.1526718,72.7022934,-4.6946564
460,-6.7157016,0.5817881,2.7533178,109.2290039,66.0305328,-145.6793823,-5.9088597,3.1986370,6.7348547,45.3587799,51.7709923,-3.8549619
470,-15.5574427,4.7788019,-5.7508430,-22.0687027,107.2900772,-66.8015289,-6.6295104,3.6846576,6.2368636,34.2061081,33.6183205,3.3740458
480,-15.1815557,2.8730273,-5.4036856,-104.7557220,192.7786255,28.4885502,-6.4930420,3.8450682,6.1219425,22.8473282,15.1984730,11.0763359
490,-19.2875900,1.5466464,-0.7350162,-130.1679382,223.2290039,104.2977066,-6.4236102,3.7133877,6.2057390,12.6106873,-3.3358779,16.3969460
500,-19.6131992,1.7836711,0.0263361,-138.3893127,156.1603088,217.6030579,-5.8585815,3.5098817,6.7994981,3.9389312,-24.1832066,18.3740463
510,-19.6131992,0.6655847,2.3319404,-146.9694672,100.3358765,250.1297760,-5.0684991,3.3063757,7.3764977,-0.9541985,-42.8473282,16.9312973
520,-19.6131992,-2.5976956,5.3701668,-149.1755676,115.0229034,250.1297760,-4.5896611,3.2991931,7.8529415,-1.6793894,-56.7175560,15.9465647
530,-16.4887829,-6.4451580,7.3573442,-162.7480927,193.1221313,250.1297760,-4.2377152,3.5721307,8.1330614,-2.7862597,-66.9923630,16.0000000
540,-9.2583303,-12.6724443,10.6900558,-182.8396912,250.1297760,250.1297760,-4.1323709,3.5673423,8.5328913,-5.1145039,-75.4122162,16.5725193
550,-2.1092808,-19.6131992,15.8758707,-202.6030579,250.1297760,250.1297760,-3.4619980,3.8187323,8.7435799,-6.3282442,-66.6335907,18.8473282
560,9.8065996,-19.6131992,19.6126022,-204.6030579,250.1297760,250.1297760,-2.8035958,3.6870518,8.8537130,-9.7862597,-52.6870232,20.7786255
570,19.6126022,-19.6131992,19.6126022,-163.7862549,250.1297760,250.1297760,-2.4588325,3.5673423,8.9925756,-12.3587790,-39.2824440,20.6183205
580,19.6126022,-11.4849272,19.6126022,-78.7251892,250.1297760,250.1297760,-2.1835008,3.4835455,9.2152348,-14.5114508,-28.9770985,18.0916023
590,19.6126022,4.3334827,19.6126022,47.9923668,218.3511505,250.1297760,-2.1188576,3.2824337,9.3756456,-15.7633591,-24.9847336,14.9618320
600,19.6126022,5.7604198,11.4681673,164.1832123,194.9313049,153.5572510,-2.0063307,2.9161227,9.7515335,-16.2748089,-25.4885502,10.7557249
610,19.6126022,-0.0311245,2.8107784,219.6335907,38.5954208,-76.4045792,-2.0949159,2.7126167,10.0723553,-14.7404585,-25.1832066,6.2137403
620,4.2448978,2.7054341,-3.4811516,62.0305328,-250.1374054,-202.9313049,-2.3702476,2.7461352,10.5918941,-10.9083967,-24.5496178,2.6412213
630,6.8809004,1.9057748,7.3381906,-15.8091602,-250.1374054,-135.6564941,-2.8155668,2.7748656,10.7235746,-5.6488547,-24.3816795,-0.5572519
640,15.6867294,1.5298871,15.5167418,-2.3282442,-250.1374054,-109.0229034,-2.9879484,2.7628946,10.6397781,-0.8931298,-22.3435116,-2.0687022
650,16.5079365,4.4436154,13.3380299,26.0381680,-250.1374054,-96.9083939,-3.1986370,2.8945751,10.5009146,3.5343511,-17.3282452,-2.5725191
660,11.1976242,4.7692256,9.3732519,41.3893127,-25.3893127,-69.5572510,-3.4332676,2.9113343,10.1274214,6.7862597,-11.9694653,-2.6335878
670,3.5960727,3.9001346,2.4348907,36.5572510,130.1603088,-2.6564887,-3.7612717,2.9352763,9.7132263,11.7251911,2.4580152,4.2061067
680,3.9647777,3.8737986,1.4748207,24.4809170,96.1450348,19.9465656,-3.6080434,2.9807658,9.5863342,12.6412210,10.2442751,7.3740458
690,7.7452030,4.1275826,2.3271523,3.2213740,47.2519073,21.7022896,-4.0174499,3.3063757,9.4474716,13.0687027,15.6717558,18.2824421
700,8.0732069,4.1467361,2.9592183,-1.7633588,49.2213745,11.4732828,-3.4739690,3.6966286,9.3110027,13.2900763,9.2595415,20.4198475
710,7.2424231,3.7804251,3.1148405,-2.5038168,53.7938919,7.1450381,-2.6312141,3.9671719,9.0045462,11.4122133,1.9847329,14.3511448
720,6.4331870,3.4452386,2.9903426,-2.1832061,49.5496178,8.2748089,-2.4468615,3.7229645,8.8369532,8.5725193,-1.2519084,6.7328243
730,5.9902620,3.0286496,2.9568241,-3.6488550,34.1755714,11.5419846,-2.4516499,3.7732425,8.6813307,5.7709923,-3.0305343,1.7328244
740,5.9950504,2.8466914,2.9975252,-7.7404580,15.3206110,16.2595425,-2.5330524,3.6750808,8.7866755,3.6793892,-3.1374047,-1.7709924
750,9.1888990,3.5984666,5.4707227,-38.6946564,4.6641221,6.4198475,-3.0717452,3.1890604,10.0819321,7.4122138,6.6641221,-8.5572519
760,7.9056134,2.7365584,7.1562324,-56.6717567,83.7862625,10.9083967,-3.9528067,3.3470769,9.3780403,18.2290077,-6.0458016,-9.7328243
770,8.0803890,2.3486998,7.4890246,-50.9923668,101.0457993,15.1832066,-4.1563129,3.4739690,9.0572186,17.9541988,-8.8167934,-8.1145039
780,8.2000990,2.3056045,7.6230993,-43.8702278,115.8625946,15.9236641,-4.2233500,3.4619980,9.0093346,17.4274807,-9.3358774,-4.5419846
790,7.9271612,2.2625091,7.6518297,-37.4503822,125.4274826,15.5877867,-4.1371593,3.5697365,8.9662399,16.5114498,-7.6946564,-0.9770992
800,7.5632443,2.2218077,7.8577299,-32.5725174,122.0152664,14.5572519,-4.0006905,3.5936785,8.9135675,16.2061062,-5.0687022,1.8549619
810,7.2927012,2.1691356,7.8122401,-29.0534344,109.4274826,11.0458012,-4.0940638,3.4596038,8.8585014,16.1908398,-0.3511450,5.0610685
820,6.9527264,2.1547706,7.8768835,-24.9236641,93.5419846,6.0992365,-4.1204000,3.5314295,8.8010406,15.5114508,5.3206105,10.3511448
830,6.8186517,2.1499822,7.6853480,-21.1374054,71.8778610,0.6183206,-4.0318151,3.5529771,9.0667953,14.6106873,9.9541988,17.3435116
840,6.7324610,2.3774302,7.4866304,-17.9389305,47.6183205,-4.7404580,-3.7876077,3.5362179,9.1218615,14.0229006,11.1908398,21.5725193
850,6.7683735,2.2385671,7.1083484,-16.8091602,33.7480927,-9.0381680,-3.4572096,3.7660601,9.3277617,14.3587790,10.3435116,24.4045811
860,6.6534524,2.2529323,6.9670911,-22.1603050,37.2977104,7.1221375,-2.3510940,4.2281384,8.9327211,17.5419846,0.8473282,11.4427481
870,9.3636751,1.6759326,8.6813307,-35.1297722,101.8625946,10.0610685,-2.8347204,4.1467361,8.0803890,6.7633586,-8.0152674,-3.1450381
880,10.6445665,2.1427996,9.5743637,-33.6564903,113.6946564,1.7557251,-3.3949606,4.1419477,7.6446471,-4.0229006,-11.4809160,-8.1603050
890,11.5878773,2.1308286,10.3883877,-30.3358784,103.4580154,-13.2442751,-3.5481887,4.1539187,7.6590118,-10.1908398,-16.6259537,-8.4274807
900,12.9693241,2.5234756,12.0858688,-25.2061062,96.9465637,-35.5648842,-3.8522508,4.1682839,7.8649125,-15.8778629,-22.9236641,-9.0916033
910,12.8400383,2.7293761,13.5582952,-19.0076332,79.5877838,-59.9923668,-3.9216824,4.0844874,8.1498213,-20.4045811,-26.6870232,-8.2824430
920,12.5168228,2.8107784,14.5806141,-9.5648851,44.6030540,-82.8091583,-3.9935081,4.1204000,8.6980906,-22.8549614,-30.6335869,-6.8854961
930,12.5958309,2.0709739,14.7889080,9.6564884,9.8396950,-107.5190811,-4.1802549,4.0844874,9.0811605,-23.1908398,-37.6259537,-4.5801525
