timestamp,rxacclX,rxacclY,rxacclZ,rxgyroX,rxgyroY,rxgyroZ,txacclX,txacclY,txacclZ,txgyroX,txgyroY,txgyroZ
0,3.4332676,11.2886028,0.9169745,-20.5114498,-21.6946564,4.8778625,-0.1604107,4.3598189,2.9017577,103.2442780,50.5496178,36.1450386
10,3.5553713,11.3197279,1.1659702,-14.7480917,-24.7709923,1.2137405,-0.3782819,4.7141590,2.2912393,93.1297684,50.2137413,31.7557259
20,3.5003049,11.2383251,1.3575054,-8.0305347,-28.6717548,-3.8854961,-0.4548960,5.2336984,2.0422437,78.2290039,45.7404594,27.6564884
30,3.0861101,11.1138277,1.1923064,-1.3587786,-30.4198475,-6.8549619,-0.3710994,5.9016771,1.9009864,61.6183205,34.3435097,22.2824421
40,2.7102225,10.9103212,1.2042773,4.0458016,-31.8396950,-7.3282442,-0.5123565,6.2129216,1.9105632,44.4122124,21.2748089,14.9007635
50,2.3271523,10.7163916,1.1061156,9.0229006,-34.3740463,-6.9312978,-0.7565638,6.6750002,2.0613971,28.0992374,9.0916033,6.6412215
60,2.3056045,10.5057030,1.1492109,13.9236641,-36.2824440,-6.0076337,-1.2042773,7.0963774,2.5689652,15.0305347,0.0916031,-2.2137403
70,2.3941894,10.4793673,1.2306134,20.1908398,-36.8320618,-6.6564884,-1.6232605,7.7260494,3.6583214,7.2900763,-4.6183205,-6.3664122
80,2.3223639,10.3692341,1.1755470,27.1450386,-36.7557259,-9.0687027,-2.0613971,8.5137377,4.7261300,5.8702292,-5.0000000,-7.4732823
90,1.9129574,10.3237448,0.6943150,32.4427490,-34.3129768,-10.1068707,-2.5115047,9.0644016,5.3965030,10.4274807,-3.2977099,-8.7633591
100,1.5346755,10.2088242,0.0622489,33.4122124,-31.0229015,-9.1832066,-3.0789278,9.2008705,5.5640965,16.9160309,-3.1145039,-8.1603050
110,1.4293311,10.2231894,-0.2537841,30.8549614,-29.0839691,-7.0687022,-3.3279233,9.6198530,5.5210009,22.8473282,-1.7328244,-6.2442746
120,1.5059452,10.1441803,-0.1436514,28.8854961,-28.1374054,-5.1221375,-3.4260850,9.9813757,5.4467812,27.9007626,2.2900763,-2.1908398
130,1.6208663,10.1130562,-0.1628049,27.7557259,-25.6793900,-3.3282442,-3.4165084,10.3883877,5.5377603,33.1450386,9.4045801,2.0381680
140,1.7166338,9.8544836,-1.8554969,-13.6717558,8.1145039,-19.1221371,-2.5617826,9.4594421,4.0677280,42.9083977,20.9160309,7.3129773
150,1.5011568,9.6653433,-1.4508789,-19.3969460,2.3587787,-18.1984730,-2.5881188,9.1386213,4.1563129,40.4732819,18.6641216,4.7175574
160,1.4532729,9.5647869,-0.9433106,-21.1908398,-5.1297708,-16.2900772,-2.5450234,8.9159613,4.1946201,38.6183205,17.0534344,3.3129771
170,1.6280488,9.5432396,-0.3160330,-19.0381680,-12.7480917,-14.9389315,-2.8179610,8.7579451,4.5154414,38.3358765,14.4961834,2.2137403
180,1.7381816,9.4666252,-0.1364688,-14.9694653,-18.2519093,-14.8473282,-3.0765336,8.5855637,4.6566987,39.0000000,11.1679392,2.3816793
190,1.6998745,9.4594421,0.1029501,-12.4580154,-21.1450386,-14.7786255,-3.3351059,8.4658537,4.8075323,40.8473282,7.6259542,4.4274807
200,1.5849534,9.4905672,0.3710994,-10.7557249,-21.9847336,-14.5725193,-3.3470769,8.0995426,4.5537481,43.9236641,3.7786260,7.7709923
210,1.6184721,9.5073261,0.5315101,-9.3740454,-20.2137413,-14.2595415,-3.0885043,7.9702568,4.0844874,45.7251892,-0.6793893,8.3282442
220,1.4173602,9.4618368,0.5410868,-8.6259546,-15.0687027,-14.0992365,-2.8203552,7.9175844,3.5194585,44.9083977,-1.5877863,8.4122133
230,-0.8523315,8.8752604,-0.1580165,-31.2213745,9.9694653,10.6412210,-2.1930776,7.6063399,2.8466914,22.6717548,-5.5954199,14.3282442
240,-0.6631905,8.7770987,0.2202654,-33.7862587,8.3129768,20.4045811,-1.8483143,7.5584559,2.8610563,19.4045811,-13.1603050,12.0458012
250,-0.1508339,8.8034344,0.8140244,-31.2061062,4.6335878,29.8244267,-1.7070571,7.6733770,2.6862805,15.8702288,-14.6030531,9.0152674
260,0.6224893,8.7603388,1.1970947,-23.3206100,-0.5419847,36.5343513,-1.4628497,7.6446471,2.6647329,12.2366409,-10.9694653,7.9465647
270,1.5610116,8.7579451,1.2521610,-13.4274807,-6.3511453,40.2137413,-1.6041069,7.4890246,2.8682389,9.3969469,-5.7404580,6.8549619
280,2.4803803,8.6765423,1.2521610,-4.4045801,-10.6412210,40.6106873,-1.7621235,7.6063399,2.9616125,6.4122138,-4.6106873,4.6106873
290,2.9951310,8.6214762,0.8236012,3.5114503,-12.9465647,39.1908379,-1.9129574,7.7691450,2.7581062,2.9541984,-3.9694657,3.0916030
