timestamp,rxacclX,rxacclY,rxacclZ,rxgyroX,rxgyroY,rxgyroZ,txacclX,txacclY,txacclZ,txgyroX,txgyroY,txgyroZ
0,1.4700323,0.3878587,6.2224984,164.0992432,-194.2671814,-250.1374054,-1.2473727,0.1771700,10.5918941,0.6335878,-2.3816793,-3.2900763
10,0.8403605,0.1125269,5.9615316,158.9618378,-190.0686951,-250.1374054,-1.3766589,0.1316804,10.6062593,0.8625954,-2.5877862,-2.7175572
20,-0.0933734,0.0622489,5.7987270,155.0534363,-182.2519073,-250.1374054,-1.4101776,0.1125269,10.6062593,0.7862595,-3.4809160,-2.0839694
30,-0.6751614,0.0000000,5.4635406,150.3511505,-169.8931274,-250.1374054,-1.3646880,0.1963235,10.5511932,0.4122137,-4.7786260,-2.1755726
40,-1.1731528,-0.2082945,4.8051381,142.9389343,-152.3740387,-250.1374054,-1.2737088,0.2346306,10.5152798,0.0992366,-5.8091602,-1.8244275
50,-2.0063307,-0.2729376,4.1395535,132.8702240,-129.6641235,-250.1374054,-1.3024391,0.3088504,10.6278067,0.1068702,-6.4274807,-1.3893130
60,-2.5019281,-0.4908088,4.0413918,120.8549652,-100.4045792,-250.1374054,-1.1683644,0.3519458,10.6182299,-0.3511450,-7.0992365,-0.6564885
70,-3.4117200,-0.8643024,4.3861551,111.2977066,-64.2061081,-250.1374054,-1.1803354,0.4644727,10.5080976,-0.5496183,-7.1984735,-0.8473282
80,-6.0596933,-0.7517755,5.1235652,109.8167953,-25.5496178,-250.1374054,-0.9983770,0.4572902,10.5440102,-0.4351145,-6.6946564,-0.6488550
90,-7.8266053,-1.2689204,4.6399393,114.0076370,17.5496178,-250.1374054,-0.9457048,0.5410868,10.6325951,-0.5648855,-6.4656487,-0.3587786
100,-9.4857788,-1.3072275,3.3207407,114.0076370,55.7022896,-242.5267181,-0.8379663,0.5722113,10.6278067,-0.5114504,-6.1832061,-0.7862595
110,-11.0707321,-0.8786675,1.7070571,104.3435135,95.5725174,-201.8473358,-0.7014975,0.5243275,10.5751352,-0.4427481,-5.3206105,-0.8396947
120,-12.6293497,-0.5817881,0.0287303,86.9847336,116.6641235,-159.3740387,-0.7613522,0.5889706,10.7235746,-0.1450382,-4.4045801,-1.3358779
130,-13.7163115,-0.1340746,-1.3862357,64.4503784,113.6030502,-113.9083939,-0.7493813,0.6153067,10.5990763,-0.3435115,-3.4656489,-1.6488550
140,-14.5016060,0.3806761,-1.9991482,40.8778610,85.7022934,-68.4427490,-0.7302278,0.5602403,10.6876621,-0.4198473,-2.5343511,-2.1526718
150,-14.9134064,0.5841822,-1.7836711,21.5038166,44.8015251,-22.4732819,-0.7948709,0.4357425,10.7307568,-0.3435115,-2.0534351,-2.3282442
160,-14.6093445,0.7230452,-1.5610116,6.3282442,15.0992365,28.1603050,-0.9265513,0.4189832,10.6254129,-0.1755725,-2.2900763,-3.0610688
170,-14.5806141,1.0414724,-1.7645177,-11.7480917,8.8549614,83.4961853,-1.0127422,0.2849085,10.6541433,-0.3358779,-2.0458016,-3.4503818
180,-14.3795023,1.1563935,-1.9632354,-36.8549614,19.2137413,142.4961853,-1.1156923,0.2346306,10.6852674,-0.2519084,-1.5419847,-3.9007633
190,-14.5782194,1.2282192,-2.4636209,-67.8778610,43.5190849,207.6412201,-1.1683644,0.1460456,10.5990763,-0.1145038,-1.1450381,-4.2671757
200,-15.0043850,1.1109039,-2.4684093,-105.7099228,68.5954208,250.1297760,-1.2880739,0.1747758,10.7163916,0.2824427,-1.5343511,-3.6106870
210,-15.0738173,0.7781116,-1.8124014,-143.7022858,93.4885483,250.1297760,-1.3910241,0.1340746,10.4889441,0.6106870,-2.2519083,-3.3511450
220,-16.2613354,-0.5817881,-1.2306134,-177.4885559,126.2671738,250.1297760,-1.3982066,0.1532281,10.5487986,0.4656489,-3.1603053,-3.1984732
230,-18.6124287,-3.1531475,-0.2920911,-209.8549652,140.3816833,250.1297760,-1.2880739,0.1532281,10.4985209,0.2671756,-4.4961834,-2.2671757
240,-18.2006283,-6.9335728,2.0350611,-233.0076294,147.0381622,250.1297760,-1.3000449,0.1268920,10.4578199,-0.1908397,-5.6259542,-2.3969467
250,-15.8567171,-13.3332415,3.0525916,-248.4198456,139.5190887,250.1297760,-1.2258250,0.2059003,10.4530315,-0.8244275,-6.5496182,-2.2061069
260,-9.6844959,-19.6131992,3.2704628,-250.1374054,97.0229034,250.1297760,-1.1731528,0.3327923,10.5703468,-1.2671756,-7.4274807,-2.7709923
270,-1.3144100,-19.6131992,4.5848727,-250.1374054,50.0534363,250.1297760,-1.0917504,0.3495516,10.6086531,-1.9312977,-7.2595420,-2.3206108
280,12.3061342,-19.6131992,8.9422979,-250.1374054,26.6717548,250.1297760,-0.9840119,0.5003856,10.5607700,-2.0458016,-7.2213740,-2.1526718
290,19.6126022,-19.6131992,15.8184099,-220.1374054,106.5419846,250.1297760,-0.9169745,0.4477134,10.6948442,-1.9007634,-6.8854961,-2.1374047
300,19.6126022,-18.2892132,19.6126022,-174.5343475,147.4809113,250.1297760,-0.9050036,0.4692611,10.6661139,-1.6259542,-6.5343513,-2.1145039
310,19.6126022,2.0278785,19.6126022,-50.2595406,175.6564941,250.1297760,-0.7972651,0.4860204,10.7283630,-1.3740458,-6.0916033,-2.9389312
320,19.6126022,2.4061604,19.6126022,93.8778610,97.3893127,121.5572510,-0.8619082,0.5291159,10.7738523,-1.2290076,-5.3435116,-2.7022901
330,19.6126022,3.3183465,10.1465750,163.2290039,-121.9542007,-102.3664093,-0.7805058,0.4165890,10.6517487,-0.8854962,-4.8473282,-2.8015268
340,19.4839134,1.4891858,2.2409613,141.7938995,-250.1374054,-210.4732819,-0.8451489,0.4070122,10.6086531,-0.3053435,-3.7251909,-3.1526718
350,9.7754755,1.1923064,1.7956421,78.4503784,-250.1374054,-206.6335907,-0.9097920,0.3663110,10.5464048,-0.2519084,-3.2671757,-3.3664122
360,7.4842362,1.3814473,4.5681133,29.3129768,-250.1374054,-130.9084015,-0.9097920,0.3806761,10.6972389,-0.1984733,-3.0763359,-3.6412213
370,8.0947542,2.5737536,6.5026188,3.1145039,-174.4580078,-33.8244286,-1.0342898,0.3136388,10.7187862,0.1908397,-3.3358779,-4.5190840
380,9.4498653,4.2832050,6.4930420,-13.0916033,24.8473282,39.9618340,-1.0845678,0.2298422,10.5799236,0.1603053,-3.3893130,-4.1221375
390,10.0532017,5.1355362,5.4060798,-25.4503822,159.2900696,74.9083939,-1.0965388,0.2729376,10.6086531,0.0839695,-3.3893130,-3.5725191
400,9.3660688,5.0852585,4.8602047,-31.4732819,225.7709961,87.0763321,-1.2737088,0.1795642,10.6732969,0.1450382,-3.2061069,-4.5267177
410,8.8106174,4.6231799,4.2377152,-31.1908398,240.2671814,89.8091583,-1.2545552,0.1915352,10.6134415,0.4885496,-4.0229006,-3.3740458
420,8.3820572,4.3957319,3.9456241,-27.7938938,213.0610657,85.6030502,-1.2665262,0.1604107,10.6517487,0.8015267,-4.6641221,-3.7022901
430,8.1474266,4.0773048,3.9528067,-21.9312973,170.1984711,76.3358765,-1.2880739,0.1819584,10.4626083,0.6412213,-5.2442746,-3.6259542
440,7.9175844,3.7876077,3.8857694,-17.0229015,129.7099304,64.6717529,-1.1516051,0.2370248,10.6206245,0.4885496,-5.9465647,-3.2366412
450,7.7188668,3.6439564,3.7397239,-14.3358774,86.4809189,50.2366409,-1.2162483,0.2322364,10.6517487,0.4122137,-7.0687022,-2.1374047
460,7.4076223,3.2967989,3.9384418,-12.3282442,30.0763359,35.0916023,-1.1563935,0.2346306,10.6469603,0.6030535,-7.6106873,-2.1679389
470,7.6638002,2.9807658,4.1539187,-8.6717558,-20.3969460,22.4961834,-0.9816177,0.2705434,10.6637201,1.1679389,-7.6793895,-1.3816794
480,7.9439206,2.7748656,4.6471219,-5.2595420,-55.1068687,13.9236641,-0.9313397,0.3399749,10.5847120,1.3664122,-7.5801525,-1.4351145
490,11.3101511,2.7796540,5.1522956,-37.4427490,36.7709923,12.1908398,-0.6967092,0.5602403,10.5200682,0.3129771,-4.4427481,-1.9694656
500,10.4099360,2.2912393,5.7652082,-48.2137413,78.3511429,9.6412210,-0.5865764,0.4836263,10.4841557,-0.0687023,-3.6488550,-2.9541984
510,9.5743637,2.1523764,5.9375896,-53.6412201,100.6641235,9.4122133,-0.7254394,0.4692611,10.5918941,-0.6259542,-4.1603055,-3.8854961
520,8.6142941,1.9177457,6.2512288,-57.8244286,113.4961853,13.7022905,-0.7541697,0.4572902,10.6397781,-0.6564885,-3.1526718,-5.6259542
530,8.0396881,1.5801650,6.4379754,-58.7709923,112.4580154,18.0229015,-0.9217629,0.3471575,10.7020273,-0.5801527,-3.4122138,-5.6870227
540,8.1378498,1.5538290,6.4427638,-59.0458031,98.7938919,19.2519093,-1.1013272,0.3256098,10.7930059,-0.1908397,-2.5267177,-6.0000000
550,8.5783806,1.5250987,6.5385313,-59.1374054,84.4503784,17.9083977,-1.0869620,0.2873027,10.6445665,0.3664122,-1.9312977,-5.3969464
