timestamp,rxacclX,rxacclY,rxacclZ,rxgyroX,rxgyroY,rxgyroZ,txacclX,txacclY,txacclZ,txgyroX,txgyroY,txgyroZ
0,-8.8800488,2.6288199,2.3415172,43.5648842,-44.7938919,-42.7022896,-2.6814921,2.1595588,9.9837704,4.0458016,-1.2671756,0.4198473
10,-9.9526453,2.3008161,2.4468615,33.7709923,-39.8091621,-21.9389305,-2.6360025,2.2577207,9.9598284,3.9465649,-1.8778626,-0.0687023
20,-10.8384953,1.7381816,3.0406206,26.1068707,-39.7175560,1.7786260,-2.6144550,2.3415172,9.9741936,3.6106870,-1.7862595,-0.5267175
30,-12.8304615,0.9864060,3.1459649,20.9236641,-43.6946564,37.5190849,-2.5450234,2.3989778,9.8592720,3.3893130,-1.3740458,-1.1450381
40,-14.4513273,0.9624642,2.9999194,20.1221371,-35.7404594,92.3664093,-2.4684093,2.5641768,9.7970228,2.6183207,-1.6793894,-1.1603054
50,-14.5830078,0.0837966,3.5960727,17.9083977,10.0000000,152.6412201,-2.4516499,2.5569944,9.7108326,1.0381680,-2.8396947,-2.5572519
60,-16.2924595,-0.7733232,4.4914994,17.7557259,78.0457993,233.5801544,-2.4492557,2.5713594,9.6916790,-0.1297710,-3.7251909,-3.1526718
70,-17.9827576,-1.7214222,3.8211265,14.9618320,139.9389343,250.1297760,-2.3750360,2.5976956,9.7802639,-0.8320611,-3.7251909,-4.1145039
80,-18.1910515,-3.6008608,2.4660151,-2.2137403,184.5572510,250.1297760,-2.3606708,2.5282640,9.7228031,-2.1832061,-4.3740458,-5.1068702
90,-17.3698444,-7.0891948,3.1028695,-38.9007645,250.1297760,250.1297760,-2.5210814,2.5043221,9.7970228,-3.5114503,-6.3740458,-7.2290077
100,-15.1887379,-10.6158361,3.4332676,-96.7022934,250.1297760,250.1297760,-2.6216373,2.3822186,9.8233595,-4.2137403,-7.2977099,-7.1679387
110,-12.2750092,-16.3259773,5.3462253,-160.4961853,250.1297760,250.1297760,-2.6168492,2.3367288,10.0867205,-3.5725191,-6.7633586,-7.8702292
120,-5.6957769,-19.6131992,8.6717539,-191.3740387,250.1297760,250.1297760,-2.6982515,2.1787124,10.1274214,-3.0992367,-5.5877862,-8.5114508
130,5.3007355,-19.6131992,11.1688938,-188.7099304,250.1297760,250.1297760,-2.8107784,2.1595588,10.0340481,-2.6564887,-4.6870227,-8.5038166
